horse_name,horse_id,umaban,horse_weight,weight_carry,age,sex,distance,surface,condition,course,course_enc,surface_enc,condition_enc,sex_enc,horse_num,num_horses,odds,pop_rank,jockey_name,finish,bracket,race_id,prev_finish,prev2_finish,prev3_finish,avg_finish_3r,best_finish_3r,top3_count_3r,finish_trend,prev_odds_log,rest_days,rest_category,dist_change,dist_change_abs,target
トキノケリー,2015106523,5,434,54.0,7,牝,1600,ダ,重,,10,1,2,1,5,10,15.0,8,田中学,4,4,202250041504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ブールアネージュ,2018105546,3,443,54.0,4,牝,1600,ダ,重,,10,1,2,1,3,10,15.0,8,下原理,5,2,202250041504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
メイショウヴンダー,2017106320,4,452,56.0,5,牡,1600,ダ,重,,10,1,2,0,4,10,15.0,8,廣瀬航,6,3,202250041504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ウワサノテンマ,2018101870,6,455,54.0,4,牝,1600,ダ,重,,10,1,2,1,6,10,15.0,8,鴨宮祥行,7,5,202250041504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ハートフルワールド,2018106484,8,451,54.0,4,牝,1600,ダ,重,,10,1,2,1,8,10,15.0,8,山田雄大,8,6,202250041504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
バトルメダリスト,2016102899,2,436,56.0,6,牡,1600,ダ,重,,10,1,2,0,2,10,15.0,8,田野豊三,9,1,202250041504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ジューンチキータ,2017103100,1,444,54.0,5,牝,1600,ダ,重,,10,1,2,1,1,10,15.0,8,小谷周平,10,1,202250041504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キャツクレードル,2017100078,4,485,54.0,5,牝,1600,ダ,重,,10,1,2,1,4,9,15.0,8,吉村智洋,1,3,202250041505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
クリノビックリバゴ,2018100862,5,456,53.0,4,牡,1600,ダ,重,,10,1,2,0,5,9,15.0,8,佐々木世,2,4,202250041505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ロイヤルホジャリ,2017104269,3,440,54.0,5,牝,1600,ダ,重,,10,1,2,1,3,9,15.0,8,下原理,3,2,202250041505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
タマモプリズム,2018106823,6,438,54.0,4,牝,1600,ダ,重,,10,1,2,1,6,9,15.0,8,石堂響,4,5,202250041505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ログブック,2016103878,2,514,56.0,6,牡,1600,ダ,重,,10,1,2,0,2,9,15.0,8,田野豊三,5,1,202250041505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ビーポーレン,2017104252,7,469,54.0,5,牝,1600,ダ,重,,10,1,2,1,7,9,15.0,8,廣瀬航,6,6,202250041505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マリードゥラメール,2014105631,9,473,53.0,8,牝,1600,ダ,重,,10,1,2,1,9,9,15.0,8,大山龍太,7,8,202250041505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラブリーテン,2018106849,1,467,54.0,4,牝,1600,ダ,重,,10,1,2,1,1,9,15.0,8,田村直也,8,1,202250041505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
スカイノブランチ,2016102378,8,435,54.0,6,牝,1600,ダ,重,,10,1,2,1,8,9,15.0,8,松木大地,9,7,202250041505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プチョヘンザ,2019104149,3,510,56.0,3,牡,1600,ダ,良,,10,1,0,0,3,10,15.0,8,山本聡哉,1,2,202236042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
アンドレア,2019106222,5,446,54.0,3,牝,1600,ダ,良,,10,1,0,1,5,10,15.0,8,木村暁,2,4,202236042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
スターオブノワール,2019102904,10,465,54.0,3,牝,1600,ダ,良,,10,1,0,1,10,10,15.0,8,坂口裕一,3,8,202236042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
フェスティヴメノコ,2019103916,8,426,54.0,3,牝,1600,ダ,良,,10,1,0,1,8,10,15.0,8,高橋悠里,4,6,202236042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ディターミンド,2019101827,1,421,56.0,3,牡,1600,ダ,良,,10,1,0,0,1,10,15.0,8,岩本怜,5,1,202236042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ゴーゴーバトラー,2019104276,9,482,54.0,3,牝,1600,ダ,良,,10,1,0,1,9,10,15.0,8,小林凌,6,7,202236042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
フォッケウルフ,2019100478,2,437,53.0,3,牡,1600,ダ,良,,10,1,0,0,2,10,15.0,8,関本玲花,7,1,202236042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キャッスルムーン,2019106175,7,403,54.0,3,牝,1600,ダ,良,,10,1,0,1,7,10,15.0,8,南郷家全,8,5,202236042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ヴォルテッジョ,2019101564,6,415,56.0,3,牡,1600,ダ,良,,10,1,0,0,6,10,15.0,8,鈴木祐,9,5,202236042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アイティオピコン,2019103935,4,490,54.0,3,牝,1600,ダ,良,,10,1,0,1,4,10,15.0,8,阿部英俊,10,3,202236042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ゴールドシャッツ,2015100707,5,457,54.0,7,牝,1600,ダ,良,,10,1,0,1,5,8,15.0,8,大坪慎,1,5,202236042505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
マナツノユキ,2016101540,1,480,54.0,6,牝,1600,ダ,良,,10,1,0,1,1,8,15.0,8,塚本涼人,2,1,202236042505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
マコトオテギネ,2018106365,6,402,54.0,4,牝,1600,ダ,良,,10,1,0,1,6,8,15.0,8,高橋悠里,3,6,202236042505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ピアチェーレ,2018104950,4,450,54.0,4,牝,1600,ダ,良,,10,1,0,1,4,8,15.0,8,岩本怜,4,4,202236042505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ピースワンスパーダ,2018101200,3,445,56.0,4,セ,1600,ダ,良,,10,1,0,2,3,8,15.0,8,山本政聡,5,3,202236042505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ウェルカムターフ,2017104235,7,485,56.0,5,セ,1600,ダ,良,,10,1,0,2,7,8,15.0,8,南郷家全,6,7,202236042505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
トミケンアラバール,2017102357,8,518,56.0,5,牡,1600,ダ,良,,10,1,0,0,8,8,15.0,8,坂口裕一,7,8,202236042505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ハバネロ,2016101420,2,429,54.0,6,牝,1600,ダ,良,,10,1,0,1,2,8,15.0,8,小林凌,8,2,202236042505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プレイマウント,2018104822,7,533,56.0,4,牡,1600,ダ,良,,10,1,0,0,7,9,15.0,8,村上忍,1,6,202236042508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ハッピーアロー,2016105355,3,412,54.0,6,牝,1600,ダ,良,,10,1,0,1,3,9,15.0,8,木村暁,2,2,202236042508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
シャインローリエ,2018101708,6,419,54.0,4,牝,1600,ダ,良,,10,1,0,1,6,9,15.0,8,南郷家全,3,5,202236042508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
コーラル,2016100544,4,458,54.0,6,牝,1600,ダ,良,,10,1,0,1,4,9,15.0,8,岩本怜,4,3,202236042508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ドンドハレ,2018106122,5,494,56.0,4,牡,1600,ダ,良,,10,1,0,0,5,9,15.0,8,山本聡哉,5,4,202236042508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ミツカネショコラ,2017101085,1,411,54.0,5,牝,1600,ダ,良,,10,1,0,1,1,9,15.0,8,高橋悠里,6,1,202236042508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
リックプンバ,2015105348,9,459,56.0,7,牡,1600,ダ,良,,10,1,0,0,9,9,15.0,8,大坪慎,7,8,202236042508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
オースミヌーベル,2016102472,8,458,56.0,6,牡,1600,ダ,良,,10,1,0,0,8,9,15.0,8,菅原辰徳,8,7,202236042508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キタノイブラン,2018101777,2,468,56.0,4,セ,1600,ダ,良,,10,1,0,2,2,9,15.0,8,高松亮,9,1,202236042508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
フェイダウェイ,2018103511,8,451,56.0,4,牡,1600,ダ,良,,10,1,0,0,8,9,15.0,8,高松亮,1,7,202236042509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
サンクビジュー,2016102335,7,469,54.0,6,牝,1600,ダ,良,,10,1,0,1,7,9,15.0,8,塚本涼人,2,6,202236042509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ビスボッチャ,2018102042,5,476,54.0,4,牝,1600,ダ,良,,10,1,0,1,5,9,15.0,8,鈴木祐,3,4,202236042509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ドノスティア,2017104803,1,537,56.0,5,セ,1600,ダ,良,,10,1,0,2,1,9,15.0,8,小林凌,4,1,202236042509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ウロコ,2017102445,9,477,54.0,5,牝,1600,ダ,良,,10,1,0,1,9,9,15.0,8,山本聡哉,5,8,202236042509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
レッドグラティアス,2016105028,6,539,56.0,6,牡,1600,ダ,良,,10,1,0,0,6,9,15.0,8,山本政聡,6,5,202236042509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アトス,2015103760,2,475,56.0,7,牡,1600,ダ,良,,10,1,0,0,2,9,15.0,8,坂口裕一,7,1,202236042509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ダイヤモンドブルー,2018100635,4,461,54.0,4,牝,1600,ダ,良,,10,1,0,1,4,9,15.0,8,高橋悠里,8,3,202236042509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ナススイート,2017106527,3,470,56.0,5,牡,1600,ダ,良,,10,1,0,0,3,9,15.0,8,菅原辰徳,9,2,202236042509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ロストマン,2016101262,3,529,56.0,6,牡,1600,ダ,良,,10,1,0,0,3,10,15.0,8,村上忍,1,2,202236042511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
グランメガスマイル,2017103086,8,528,56.0,5,牡,1600,ダ,良,,10,1,0,0,8,10,15.0,8,高松亮,2,6,202236042511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
アークオブメジャー,2017101583,2,440,51.0,5,牝,1600,ダ,良,,10,1,0,1,2,10,15.0,8,関本玲花,3,1,202236042511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ツルマルオーソ,2017102555,6,499,56.0,5,牡,1600,ダ,良,,10,1,0,0,6,10,15.0,8,木村暁,4,5,202236042511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エイシンホクサイ,2016101668,1,488,56.0,6,牡,1600,ダ,良,,10,1,0,0,1,10,15.0,8,鈴木祐,5,1,202236042511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ボルゾーバー,2018103036,9,475,56.0,4,牡,1600,ダ,良,,10,1,0,0,9,10,15.0,8,山本政聡,6,7,202236042511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ケルヴィンサイド,2011100529,7,530,56.0,11,牡,1600,ダ,良,,10,1,0,0,7,10,15.0,8,菅原辰徳,7,5,202236042511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エムワンハルコ,2018106614,10,441,54.0,4,牝,1600,ダ,良,,10,1,0,1,10,10,15.0,8,関本淳,8,8,202236042511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラストスタンド,2018100519,5,458,54.0,4,牝,1600,ダ,良,,10,1,0,1,5,10,15.0,8,岩本怜,9,4,202236042511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エイシンマエストロ,2017106480,4,493,56.0,5,牡,1600,ダ,良,,10,1,0,0,4,10,15.0,8,塚本涼人,10,3,202236042511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
リョウランヒーロー,2014101436,2,486,56.0,8,牡,1600,ダ,良,,10,1,0,0,2,11,15.0,8,山本聡哉,1,1,202236042512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ツーエムアリエス,2015102621,6,501,56.0,7,牡,1600,ダ,良,,10,1,0,0,6,11,15.0,8,山本政聡,2,4,202236042512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ドラセナ,2015100018,11,502,56.0,7,セ,1600,ダ,良,,10,1,0,2,11,11,15.0,8,村上忍,3,8,202236042512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
レインハート,2014101483,3,491,56.0,8,牡,1600,ダ,良,,10,1,0,0,3,11,15.0,8,木村暁,4,2,202236042512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ウインアライバル,2016100235,7,470,56.0,6,牡,1600,ダ,良,,10,1,0,0,7,11,15.0,8,高橋悠里,5,5,202236042512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ピシュマニエ,2017103991,4,499,54.0,5,牝,1600,ダ,良,,10,1,0,1,4,11,15.0,8,関本淳,6,3,202236042512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ノーブルパレス,2018101941,5,471,56.0,4,牡,1600,ダ,良,,10,1,0,0,5,11,15.0,8,坂口裕一,7,3,202236042512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ジョリヴィサージュ,2014103725,1,456,54.0,8,牝,1600,ダ,良,,10,1,0,1,1,11,15.0,8,岩本怜,8,1,202236042512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
イチネンセイ,2011106412,10,503,56.0,11,セ,1600,ダ,良,,10,1,0,2,10,11,15.0,8,阿部英俊,9,7,202236042512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラムセスバローズ,2015110082,8,513,56.0,7,牡,1600,ダ,良,,10,1,0,0,8,11,15.0,8,菅原辰徳,10,6,202236042512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ジェドゥラシャンス,2017104912,9,507,54.0,5,牝,1600,ダ,良,,10,1,0,1,9,11,15.0,8,塚本涼人,11,6,202236042512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エースストライカー,2019110094,5,488,56.0,3,牡,1600,ダ,稍重,,10,1,1,0,5,12,15.0,8,笹川翼,1,3,202242042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ジングルベル,2019101452,9,454,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,9,12,15.0,8,矢野貴之,2,6,202242042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
トラストカトレア,2019103215,2,481,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,2,12,15.0,8,山崎誠士,3,1,202242042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
フリーホースパーク,2019100021,10,440,56.0,3,牡,1600,ダ,稍重,,10,1,1,0,10,12,15.0,8,藤江渉,4,7,202242042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
バトルホッパー,2019105894,1,482,56.0,3,牡,1600,ダ,稍重,,10,1,1,0,1,12,15.0,8,高橋哲也,5,1,202242042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シンメカイヤー,2019101069,8,519,56.0,3,牡,1600,ダ,稍重,,10,1,1,0,8,12,15.0,8,町田直希,6,5,202242042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ジーショッカー,2019106044,3,473,56.0,3,牡,1600,ダ,稍重,,10,1,1,0,3,12,15.0,8,山林堂信,7,2,202242042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ミトノキサキ,2019106252,7,450,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,7,12,15.0,8,和田譲治,8,5,202242042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
パレルモフレイバー,2019104019,12,467,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,12,12,15.0,8,本橋孝太,9,8,202242042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ハーピーブロッサム,2019105814,11,438,53.0,3,牝,1600,ダ,稍重,,10,1,1,1,11,12,15.0,8,古岡勇樹,10,7,202242042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ユウユウピクニック,2019100958,6,413,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,6,12,15.0,8,吉留孝司,11,4,202242042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
グランムテキ,2019106000,4,515,53.0,3,牡,1600,ダ,稍重,,10,1,1,0,4,12,15.0,8,野畑凌,12,3,202242042503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ドルドルエイト,2015102514,8,479,56.0,7,牡,1600,ダ,稍重,,10,1,1,0,8,12,15.0,8,笹川翼,1,5,202242042504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
コウユープリティー,2018100211,12,433,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,12,12,15.0,8,福原杏,2,8,202242042504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
バロンキング,2016104044,4,450,56.0,6,牡,1600,ダ,稍重,,10,1,1,0,4,12,15.0,8,山口達弥,3,3,202242042504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ナツィオナーレ,2015100998,3,456,54.0,7,牝,1600,ダ,稍重,,10,1,1,1,3,12,15.0,8,藤本現暉,4,2,202242042504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ウルティムホーマ,2014104474,1,432,53.0,8,牝,1600,ダ,稍重,,10,1,1,1,1,12,15.0,8,古岡勇樹,5,1,202242042504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
モズメイダン,2014110034,9,480,52.0,8,牡,1600,ダ,稍重,,10,1,1,0,9,12,15.0,8,小林捺花,6,6,202242042504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ユメツクシ,2016106185,7,497,54.0,6,牝,1600,ダ,稍重,,10,1,1,1,7,12,15.0,8,加藤和博,7,5,202242042504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
トーセンレオ,2015101093,5,565,56.0,7,牡,1600,ダ,稍重,,10,1,1,0,5,12,15.0,8,橋本直哉,8,3,202242042504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ユウユウリアン,2016100130,6,425,53.0,6,牡,1600,ダ,稍重,,10,1,1,0,6,12,15.0,8,新原周馬,9,4,202242042504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ルリエフ,2015102972,2,495,54.0,7,牝,1600,ダ,稍重,,10,1,1,1,2,12,15.0,8,西村栄喜,10,1,202242042504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ヤマトフェニックス,2016102477,10,461,54.0,6,牝,1600,ダ,稍重,,10,1,1,1,10,12,15.0,8,藤江渉,11,7,202242042504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ナンセイエメラルド,2016100113,11,458,51.0,6,牝,1600,ダ,稍重,,10,1,1,1,11,12,15.0,8,及川烈,12,7,202242042504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アイウォール,2019101483,9,504,57.0,3,牡,1600,ダ,良,,10,1,0,0,9,11,15.0,8,森泰斗,1,6,202242042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
トーセンキャロル,2019104415,6,457,55.0,3,牝,1600,ダ,良,,10,1,0,1,6,11,15.0,8,本橋孝太,2,4,202242042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
エスケントバゴ,2019103968,1,458,56.0,3,牡,1600,ダ,良,,10,1,0,0,1,11,15.0,8,笹川翼,3,1,202242042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
タカラジャンボ,2019106003,11,445,54.0,3,牝,1600,ダ,良,,10,1,0,1,11,11,15.0,8,伊藤裕人,4,8,202242042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ダダダン,2019101958,3,454,55.0,3,牡,1600,ダ,良,,10,1,0,0,3,11,15.0,8,古岡勇樹,5,2,202242042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マツリダショパン,2019100470,8,456,56.0,3,牡,1600,ダ,良,,10,1,0,0,8,11,15.0,8,本田正重,6,6,202242042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
モンバイト,2019104988,7,472,57.0,3,牡,1600,ダ,良,,10,1,0,0,7,11,15.0,8,酒井忍,7,5,202242042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カミニート,2019100037,5,437,54.0,3,牝,1600,ダ,良,,10,1,0,1,5,11,15.0,8,達城龍次,8,3,202242042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プラチナライン,2019102666,2,472,55.0,3,牝,1600,ダ,良,,10,1,0,1,2,11,15.0,8,矢野貴之,9,1,202242042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
レアリゼシチー,2019103220,4,460,56.0,3,牡,1600,ダ,良,,10,1,0,0,4,11,15.0,8,山崎誠士,10,3,202242042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アブラアム,2019106108,10,486,56.0,3,牡,1600,ダ,良,,10,1,0,0,10,11,15.0,8,櫻井光輔,11,7,202242042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アイファーラニオー,2019101320,10,495,56.0,3,牡,1600,ダ,重,,10,1,2,0,10,12,15.0,8,岡部誠,1,7,202248042502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
テンダーメモリー,2019104122,3,451,54.0,3,牝,1600,ダ,重,,10,1,2,1,3,12,15.0,8,今井貴大,2,2,202248042502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
チーママ,2019101202,2,455,54.0,3,牝,1600,ダ,重,,10,1,2,1,2,12,15.0,8,村上弘樹,3,1,202248042502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
カラニ,2019101480,6,501,56.0,3,牡,1600,ダ,重,,10,1,2,0,6,12,15.0,8,藤原良一,4,4,202248042502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クリノシュワシュワ,2019102237,12,446,54.0,3,牝,1600,ダ,重,,10,1,2,1,12,12,15.0,8,丸野勝虎,5,8,202248042502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エウゼーン,2019100793,5,422,53.0,3,牝,1600,ダ,重,,10,1,2,1,5,12,15.0,8,塚本征吾,6,3,202248042502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
タマモピューリティ,2019101789,8,442,54.0,3,牝,1600,ダ,重,,10,1,2,1,8,12,15.0,8,山田祥雄,7,5,202248042502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
セイントスターズ,2019109026,4,457,56.0,3,牡,1600,ダ,重,,10,1,2,0,4,12,15.0,8,横井将人,8,3,202248042502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
メモリージェミニ,2019103702,9,458,54.0,3,牝,1600,ダ,重,,10,1,2,1,9,12,15.0,8,友森翔太,9,6,202248042502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ピンクシャローム,2019100860,11,430,53.0,3,牝,1600,ダ,重,,10,1,2,1,11,12,15.0,8,細川智史,10,7,202248042502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
モズスーパーノヴァ,2019101127,1,489,54.0,3,牝,1600,ダ,重,,10,1,2,1,1,12,15.0,8,大畑雅章,11,1,202248042502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
レイバックターン,2019104819,7,486,56.0,3,牡,1600,ダ,重,,10,1,2,0,7,12,15.0,8,加藤聡一,12,5,202248042502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラビオンアスール,2018103433,11,426,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,11,11,15.0,8,村上弘樹,1,8,202248042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
パープルレイン,2018105414,9,503,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,9,11,15.0,8,岡部誠,2,6,202248042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
エッグベネディクト,2017103443,4,485,54.0,5,牝,1600,ダ,稍重,,10,1,1,1,4,11,15.0,8,加藤利征,3,3,202248042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
オールージュ,2014103088,8,446,55.0,8,牡,1600,ダ,稍重,,10,1,1,0,8,11,15.0,8,細川智史,4,6,202248042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ツールドフォース,2016104848,10,541,56.0,6,牡,1600,ダ,稍重,,10,1,1,0,10,11,15.0,8,丸野勝虎,5,7,202248042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アオイラブリー,2018102982,2,446,52.0,4,牝,1600,ダ,稍重,,10,1,1,1,2,11,15.0,8,木之前葵,6,1,202248042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
メイショウオオゼキ,2010106550,7,480,54.0,12,セ,1600,ダ,稍重,,10,1,1,2,7,11,15.0,8,浅野皓大,7,5,202248042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キタノエンディング,2018104026,3,447,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,3,11,15.0,8,今井貴大,8,2,202248042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エクシードスター,2018102432,1,425,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,1,11,15.0,8,藤原良一,9,1,202248042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
レオズアズライト,2017100738,6,412,53.0,5,牝,1600,ダ,稍重,,10,1,1,1,6,11,15.0,8,塚本征吾,10,4,202248042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ブルーオーキッド,2015105471,5,419,54.0,7,牝,1600,ダ,稍重,,10,1,1,1,5,11,15.0,8,加藤聡一,11,3,202248042507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ジュンビクトリー,2017106733,3,431,52.0,5,牝,1600,ダ,稍重,,10,1,1,1,3,12,15.0,8,木之前葵,1,2,202248042509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
