race_id,horse_id,corner_position_delta,jockey_trainer_combo_top3_exp
0421251210,16104542.0,0.0,0.47368421052631576
0519380307,16104542.0,0.0,0.29411764705882354
0619250406,16104542.0,-3.0,0.4
0720360808,16104542.0,-4.0,0.4
0919320104,16104542.0,0.0,0.36363636363636365
1019230603,16104542.0,-5.0,0.4
1019250701,16104542.0,-2.0,0.38095238095238093
10192A0411,16104542.0,0.0,0.06666666666666667
1020160902,16104542.0,-5.0,0.21212121212121213
1020180607,16104542.0,-1.0,0.20588235294117646
1021260804,16104542.0,0.0,0.31746031746031744
0818540906,16104543.0,,1.0
0820350801,16104543.0,3.0,0.14285714285714285
1018280508,16104543.0,1.0,
0120120801,16104544.0,,
0120160702,16104544.0,0.0,0.0
0320360302,16104544.0,-1.0,0.0
0420150702,16104544.0,1.0,0.2631578947368421
0518410502,16104544.0,-14.0,0.3333333333333333
0519270106,16104544.0,-3.0,0.4
0519340115,16104544.0,-11.0,0.4444444444444444
0519360103,16104544.0,-3.0,0.4375
0519470712,16104544.0,-5.0,
0619150508,16104544.0,-7.0,0.4117647058823529
0619370113,16104544.0,-10.0,0.4444444444444444
0619440804,16104544.0,-4.0,0.35714285714285715
0620160706,16104544.0,-12.0,0.5454545454545454
0620280811,16104544.0,-3.0,0.6428571428571429
0318220507,16104546.0,,0.5
04182B0205,16104546.0,-1.0,0.3
0419220212,16104546.0,1.0,0.19230769230769232
0520110814,16104546.0,1.0,0.28846153846153844
0618490210,16104546.0,-2.0,0.46551724137931033
0619470606,16104546.0,-2.0,0.16666666666666666
0620120905,16104546.0,0.0,0.1724137931034483
0620440904,16104546.0,2.0,0.171875
0419240811,16104547.0,,0.23076923076923078
0420330811,16104547.0,-6.0,0.32142857142857145
0519180315,16104547.0,-14.0,0.1702127659574468
0519320107,16104547.0,-3.0,0.16326530612244897
0618420410,16104547.0,-1.0,0.13333333333333333
0618560215,16104547.0,1.0,0.1595744680851064
0719320403,16104548.0,,0.21428571428571427
0719350710,16104548.0,3.0,0.1875
0719380401,16104548.0,4.0,0.18181818181818182
0818460405,16104548.0,4.0,0.16666666666666666
0819140509,16104548.0,1.0,0.15625
0819210303,16104548.0,-15.0,0.15384615384615385
0919250314,16104548.0,-1.0,0.17307692307692307
10192B0717,16104548.0,-1.0,0.1956521739130435
0118220512,16104549.0,,0.42857142857142855
0119161012,16104549.0,1.0,
0120241108,16104549.0,2.0,0.3333333333333333
0121281110,16104549.0,2.0,0.0
0123151102,16104549.0,1.0,0.0
0220261105,16104549.0,-13.0,0.34615384615384615
02211B1108,16104549.0,2.0,0.5714285714285714
0321141107,16104549.0,2.0,0.0
0518460908,16104549.0,0.0,0.5925925925925926
0519231111,16104549.0,-7.0,0.2169811320754717
0520251004,16104549.0,-1.0,0.5319148936170213
0522171111,16104549.0,0.0,0.47368421052631576
0523171107,16104549.0,-1.0,0.39285714285714285
0523351108,16104549.0,-1.0,0.25
0619330903,16104549.0,-1.0,0.31336405529953915
0621511110,16104549.0,4.0,0.5
0622511111,16104549.0,0.0,0.19047619047619047
0722111011,16104549.0,-1.0,0.28888888888888886
0819471110,16104549.0,-1.0,0.368
1020181111,16104549.0,0.0,0.3050847457627119
0818460407,16104551.0,,0.22321428571428573
0118130505,16104552.0,,
0818550302,16104552.0,-2.0,0.3333333333333333
0819350411,16104552.0,-1.0,0.3793103448275862
0918510409,16104552.0,-1.0,0.16666666666666666
0719240611,16104553.0,,0.0
0818560507,16104553.0,-1.0,0.0
0919320714,16104553.0,0.0,0.2413793103448276
10192C0614,16104553.0,-9.0,0.4421052631578947
0520141014,16104554.0,,
0520421002,16104554.0,-2.0,0.6
0718330616,16104554.0,-4.0,0.6666666666666666
0718370108,16104554.0,-2.0,0.25
0719321007,16104554.0,-2.0,0.75
0721251105,16104554.0,-4.0,0.41304347826086957
0721341103,16104554.0,-8.0,0.2857142857142857
0721381011,16104554.0,-2.0,0.25
0721511104,16104554.0,-16.0,0.5
0818440203,16104554.0,-4.0,0.46153846153846156
0819431201,16104554.0,-1.0,0.47058823529411764
0819511014,16104554.0,-1.0,0.5
0919340715,16104554.0,-8.0,0.5416666666666666
0920141016,16104554.0,-2.0,0.56
0920331102,16104554.0,-3.0,0.5769230769230769
0920681101,16104554.0,-1.0,0.3194444444444444
0921481009,16104554.0,-11.0,0.0625
0921681105,16104554.0,-15.0,0.058823529411764705
0922191114,16104554.0,-10.0,0.08888888888888889
0123151113,16104556.0,,0.2413793103448276
0123281109,16104556.0,8.0,0.24242424242424243
0221121106,16104556.0,-2.0,0.28
0221161105,16104556.0,-1.0,0.4
02211B1106,16104556.0,0.0,0.25925925925925924
0223221116,16104556.0,1.0,0.5
0323141113,16104556.0,5.0,0.0
0523291111,16104556.0,2.0,0.3333333333333333
0621561116,16104556.0,-17.0,0.2857142857142857
0622111114,16104556.0,0.0,0.25
0623511113,16104556.0,12.0,0.32142857142857145
0719230709,16104556.0,0.0,0.5
0721320902,16104556.0,0.0,0.30985915492957744
0819140611,16104556.0,0.0,0.3116883116883117
0819220503,16104556.0,-2.0,0.6428571428571429
0824261104,16104556.0,-4.0,0.2
0919120501,16104556.0,-4.0,0.5263157894736842
0919230905,16104556.0,1.0,0.25161290322580643
0921291106,16104556.0,2.0,0.22727272727272727
0923181104,16104556.0,1.0,0.3023255813953488
1021220802,16104556.0,-9.0,0.23481781376518218
1021271108,16104556.0,0.0,0.23333333333333334
1023181108,16104556.0,-2.0,0.3256578947368421
0320180814,16104557.0,,
0420451005,16104557.0,-14.0,0.6666666666666666
0618490906,16104557.0,-11.0,0.2857142857142857
0718320501,16104557.0,-7.0,0.0
0720130901,16104557.0,-1.0,0.2857142857142857
0720330814,16104557.0,-1.0,0.0
0819130915,16104557.0,-15.0,0.32142857142857145
08203A0801,16104557.0,-7.0,0.14285714285714285
0919350708,16104557.0,-5.0,0.3880597014925373
0919420707,16104557.0,-8.0,0.125
0920420807,16104557.0,0.0,0.37037037037037035
1018250208,16104557.0,-14.0,0.22580645161290322
1019281212,16104557.0,0.0,0.1111111111111111
1020121212,16104557.0,-1.0,0.4
1020240702,16104557.0,-8.0,0.25
1020251205,16104557.0,-17.0,0.42857142857142855
0519340610,16104559.0,,0.17857142857142858
0519380213,16104559.0,-10.0,0.3333333333333333
0619170408,16104559.0,-13.0,0.6388888888888888
0619230106,16104559.0,0.0,0.6486486486486487
0518470415,16104561.0,,0.11764705882352941
0518530210,16104561.0,-13.0,
0519340902,16104561.0,-2.0,0.25
0519441203,16104561.0,-10.0,0.0
0519531206,16104561.0,-8.0,0.4
0520151202,16104561.0,-7.0,0.27450980392156865
0919180513,16104561.0,-4.0,0.16666666666666666
0919510801,16104561.0,-3.0,0.2857142857142857
0120160904,16104563.0,,0.6666666666666666
0422211118,16104563.0,2.0,0.0
0518520610,16104563.0,-17.0,0.0
0518580308,16104563.0,-6.0,0.6422764227642277
0519270903,16104563.0,-7.0,1.0
0519490801,16104563.0,-6.0,0.6226415094339622
0520320901,16104563.0,-5.0,0.6180904522613065
0520511014,16104563.0,-6.0,0.3333333333333333
0521291109,16104563.0,-9.0,0.3333333333333333
0522451103,16104563.0,-12.0,0.0
0619260607,16104563.0,-8.0,0.42857142857142855
0620121210,16104563.0,2.0,0.5
0620281002,16104563.0,4.0,0.4090909090909091
0620380904,16104563.0,2.0,0.6045845272206304
0620451002,16104563.0,0.0,0.6068376068376068
0621561107,16104563.0,0.0,0.16071428571428573
0622561115,16104563.0,2.0,0.0
0920671009,16104563.0,-1.0,0.2777777777777778
1021241105,16104563.0,2.0,0.19696969696969696
1023181103,16104563.0,2.0,0.25
0218260512,16104564.0,,
0320251106,16104564.0,3.0,
0422331108,16104564.0,-3.0,0.5
0520461008,16104564.0,0.0,0.0
0521511007,16104564.0,-8.0,0.27419354838709675
05222A1204,16104564.0,-8.0,
0621571108,16104564.0,0.0,0.26356589147286824
0622141014,16104564.0,-2.0,0.1
0719320811,16104564.0,-3.0,0.4
0719411206,16104564.0,-1.0,0.4375
0720111106,16104564.0,2.0,0.75
0720171002,16104564.0,-1.0,0.8
0720281010,16104564.0,-1.0,0.5
0721141001,16104564.0,0.0,1.0
07211A1007,16104564.0,1.0,0.14285714285714285
0818410302,16104564.0,1.0,0.4
0818490308,16104564.0,-7.0,0.0
0819220506,16104564.0,-4.0,0.25
0918580405,16104564.0,2.0,0.26666666666666666
0919230906,16104564.0,2.0,0.2631578947368421
0919320907,16104564.0,-1.0,0.45614035087719296
0919460807,16104564.0,3.0,0.40476190476190477
0919591003,16104564.0,0.0,0.4
10192C0909,16104564.0,1.0,0.42857142857142855
0918560610,16104565.0,,0.0
0919230302,16104565.0,-12.0,0.0
0919310110,16104565.0,-14.0,0.2222222222222222
0219260610,16104566.0,,0.0
0519150609,16104566.0,-8.0,0.0
0819350203,16104566.0,-6.0,0.375
08193A0209,16104566.0,0.0,0.0
0819150613,16104567.0,,0.26229508196721313
08193A0410,16104567.0,-13.0,1.0
0919360612,16104567.0,-9.0,0.2727272727272727
1019280706,16104567.0,-2.0,0.13953488372093023
0219130411,16104568.0,,0.4444444444444444
0219220304,16104568.0,-1.0,0.6
0818460406,16104568.0,-3.0,0.4375
0818540208,16104568.0,0.0,0.5
08193A0104,16104568.0,0.0,0.0
0919150212,16104568.0,-3.0,0.5
1019140105,16104568.0,-1.0,0.3225806451612903
10192B0608,16104568.0,0.0,0.2619047619047619
0119220603,16104569.0,,0.0
0119260808,16104569.0,-1.0,0.5
0120151010,16104569.0,-1.0,0.0
0120241008,16104569.0,1.0,0.0
0219160301,16104569.0,-1.0,0.4444444444444444
0219230604,16104569.0,0.0,0.125
0220141212,16104569.0,0.0,0.2
0220151201,16104569.0,1.0,0.18181818181818182
0319160314,16104569.0,1.0,0.3333333333333333
0319360612,16104569.0,1.0,0.17647058823529413
0320111103,16104569.0,0.0,0.2222222222222222
0520470901,16104569.0,-1.0,0.2
0621371202,16104569.0,-3.0,0.0
0818440512,16104569.0,0.0,0.5789473684210527
0818520207,16104569.0,-4.0,0.55
0918590306,16104569.0,-2.0,0.5294117647058824
0919180407,16104569.0,-4.0,0.2777777777777778
09211C1212,16104569.0,-2.0,0.0
0921341209,16104569.0,2.0,0.28
1020130805,16104569.0,-3.0,0.24175824175824176
1020160801,16104569.0,1.0,0.24731182795698925
1021161208,16104569.0,1.0,0.22857142857142856
1021461004,16104569.0,1.0,0.25
0320311213,16104570.0,,
0421221206,16104570.0,6.0,
0719320309,16104570.0,-2.0,0.0
0721130802,16104570.0,5.0,0.6
0721191110,16104570.0,0.0,0.48148148148148145
0819160510,16104570.0,1.0,0.5294117647058824
0819310501,16104570.0,0.0,0.14285714285714285
0820371212,16104570.0,2.0,0.39344262295081966
0820411208,16104570.0,-1.0,0.4230769230769231
0918560502,16104570.0,4.0,0.2857142857142857
0919340107,16104570.0,0.0,0.375
0920191204,16104570.0,3.0,0.4444444444444444
0920331206,16104570.0,-1.0,0.375
0921641002,16104570.0,-1.0,0.13333333333333333
1019210108,16104570.0,0.0,0.3333333333333333
1019270604,16104570.0,9.0,0.32653061224489793
1020110612,16104570.0,1.0,0.4791666666666667
1020251014,16104570.0,0.0,0.16666666666666666
1021441012,16104570.0,6.0,0.0
0419120503,16104573.0,,0.25
0719320206,16104573.0,-4.0,0.2857142857142857
0818530503,16104573.0,-10.0,0.18181818181818182
0819120105,16104573.0,-11.0,0.4444444444444444
0919150406,16104573.0,-7.0,0.2222222222222222
1019260406,16104573.0,-1.0,0.375
0419220703,16104574.0,,0.0
0419280703,16104574.0,-9.0,0.16666666666666666
0519280308,16104574.0,-7.0,0.4
0320231201,16104576.0,,0.6
04192A0809,16104576.0,-4.0,0.2222222222222222
0518370514,16104576.0,3.0,0.18181818181818182
0518490201,16104576.0,-10.0,0.25
0518580205,16104576.0,-3.0,0.5714285714285714
0519150313,16104576.0,-3.0,0.2727272727272727
0519210405,16104576.0,-5.0,0.5
0619250210,16104576.0,-3.0,0.45454545454545453
0619330410,16104576.0,0.0,0.2857142857142857
0618520609,16104578.0,,0.5
0720320713,16104578.0,4.0,0.6207674943566591
0719320313,16104579.0,,0.5
0818460502,16104579.0,1.0,0.29545454545454547
0818530203,16104579.0,-8.0,0.30434782608695654
0819360114,16104579.0,1.0,0.288135593220339
0919310111,16104579.0,0.0,0.24
0319210707,16104580.0,,0.6
0320211101,16104580.0,0.0,0.7142857142857143
0321141014,16104580.0,-3.0,0.7
0321231101,16104580.0,-3.0,
0518470207,16104580.0,1.0,
0521250910,16104580.0,-2.0,0.6
0618490502,16104580.0,-9.0,0.46540880503144655
0619270202,16104580.0,-1.0,0.46296296296296297
0619330204,16104580.0,5.0,0.4662576687116564
0619430704,16104580.0,0.0,0.4695121951219512
0620191005,16104580.0,2.0,0.5384615384615384
0620231010,16104580.0,0.0,0.5714285714285714
0620511002,16104580.0,0.0,0.47904191616766467
0621110912,16104580.0,2.0,0.47928994082840237
0621171102,16104580.0,1.0,0.28703703703703703
0819520803,16104580.0,-2.0,0.5294117647058824
0921561212,16104580.0,0.0,0.48
0118150501,16104581.0,,1.0
0219110304,16104581.0,-2.0,0.5555555555555556
0318320114,16104581.0,-1.0,0.5
0318350105,16104581.0,-2.0,0.75
0319330616,16104581.0,-2.0,0.625
0320140909,16104581.0,-3.0,0.25
0419310504,16104581.0,0.0,0.5333333333333333
0419350712,16104581.0,-9.0,0.0
0920330702,16104581.0,-2.0,0.13953488372093023
1020150610,16104581.0,-2.0,0.35555555555555557
0518520902,16104582.0,,
0918420503,16104582.0,-2.0,0.46153846153846156
0719380406,16104583.0,,0.6666666666666666
0818430504,16104583.0,0.0,0.1509433962264151
0819170501,16104583.0,-11.0,0.06666666666666667
0819310103,16104583.0,-9.0,0.1559633027522936
0918570310,16104583.0,1.0,0.13548387096774195
1019230608,16104583.0,-9.0,0.1875
10192C0615,16104583.0,-1.0,0.13333333333333333
0319280708,16104584.0,,
0320240811,16104584.0,1.0,1.0
0419110201,16104584.0,-1.0,0.3333333333333333
0419150603,16104584.0,1.0,0.5
0519120615,16104584.0,-2.0,0.4
0620151216,16104584.0,-10.0,0.2
0720311212,16104584.0,5.0,0.5
0721351208,16104585.0,,0.5
0819380603,16104585.0,-6.0,0.3076923076923077
0919240410,16104585.0,-7.0,0.2911392405063291
09212C0803,16104585.0,-6.0,0.24358974358974358
0718420507,16104586.0,,
0419150102,16104587.0,,0.16666666666666666
0718370501,16104587.0,-7.0,0.4
0719110701,16104587.0,-8.0,0.3225806451612903
0719340403,16104587.0,0.0,0.25742574257425743
0818410306,16104587.0,-5.0,0.6363636363636364
0919490813,16104587.0,-2.0,0.2777777777777778
1019230704,16104587.0,-2.0,0.3597560975609756
1019260401,16104587.0,0.0,0.36363636363636365
10192C0404,16104587.0,5.0,0.48360655737704916
1020130908,16104587.0,-9.0,0.275
0221111203,16104588.0,,0.3333333333333333
0221151213,16104588.0,1.0,0.5
0318250101,16104588.0,-2.0,1.0
0518360510,16104588.0,0.0,0.3333333333333333
0518430306,16104588.0,-9.0,0.2857142857142857
0518510404,16104588.0,-5.0,0.375
0519221103,16104588.0,-3.0,0.2
0519480801,16104588.0,-15.0,0.4666666666666667
0520410909,16104588.0,-3.0,0.3333333333333333
0520510908,16104588.0,-4.0,0.3125
0521140804,16104588.0,-7.0,0.5238095238095238
0521320904,16104588.0,-7.0,0.4782608695652174
0619220610,16104588.0,-5.0,0.42424242424242425
0619310902,16104588.0,3.0,0.4411764705882353
0619531203,16104588.0,0.0,0.3
0620260706,16104588.0,-1.0,0.3427230046948357
0621211004,16104588.0,0.0,0.2823529411764706
0520410907,16104589.0,,0.3333333333333333
0521131102,16104589.0,-9.0,0.0
0521331104,16104589.0,2.0,0.42857142857142855
0521420911,16104589.0,2.0,0.75
0522131108,16104589.0,0.0,0.6666666666666666
0621571103,16104589.0,0.0,0.2857142857142857
0718420406,16104589.0,0.0,0.7142857142857143
0719320208,16104589.0,0.0,0.45454545454545453
0818540505,16104589.0,-2.0,0.6666666666666666
0819280509,16104589.0,-4.0,0.33962264150943394
0819441003,16104589.0,0.0,0.5
0820131011,16104589.0,-2.0,0.7222222222222222
0820340803,16104589.0,-6.0,0.6666666666666666
0920580906,16104589.0,-5.0,0.25925925925925924
0921221012,16104589.0,2.0,0.21739130434782608
0921551005,16104589.0,-4.0,0.37037037037037035
0922221007,16104589.0,1.0,0.2222222222222222
1019240910,16104589.0,0.0,0.5344827586206896
0318350307,16104590.0,,0.0
0718441007,16104590.0,-5.0,0.125
0819340604,16104590.0,-1.0,0.5
0819380605,16104590.0,-10.0,0.3333333333333333
1018220608,16104590.0,-1.0,0.3684210526315789
1018290104,16104590.0,-3.0,0.35
1019131010,16104590.0,-6.0,0.3
0319330912,16104591.0,,0.0
0319360905,16104591.0,-1.0,0.0
0320140809,16104591.0,-3.0,0.3333333333333333
0320320710,16104591.0,-5.0,0.0
0320360916,16104591.0,-2.0,0.5
0321141216,16104591.0,-2.0,0.6666666666666666
0321251201,16104591.0,-2.0,0.42857142857142855
0418340210,16104591.0,-6.0,0.3333333333333333
0420410609,16104591.0,-1.0,0.5
0421141202,16104591.0,-1.0,0.5714285714285714
0718330502,16104591.0,-15.0,0.42857142857142855
07211B1210,16104591.0,-1.0,0.4166666666666667
0818550409,16104591.0,-2.0,0.4
08193C0614,16104591.0,-3.0,0.36363636363636365
0918490111,16104591.0,-10.0,0.35
0919180211,16104591.0,-2.0,0.3684210526315789
0919240511,16104591.0,-3.0,0.42857142857142855
0919451214,16104591.0,-3.0,0.13333333333333333
0919460602,16104591.0,-2.0,0.125
0920341209,16104591.0,-4.0,0.23809523809523808
1018240102,16104591.0,-1.0,0.375
1020180212,16104591.0,-3.0,0.2916666666666667
0818470404,16104592.0,,0.6666666666666666
0120141108,16104593.0,,
0122141109,16104593.0,2.0,0.2
02211A1103,16104593.0,-2.0,
02221C1103,16104593.0,2.0,0.3333333333333333
0320151114,16104593.0,-2.0,0.0
0321241115,16104593.0,3.0,0.0
0322131103,16104593.0,0.0,0.0
0519221118,16104593.0,-1.0,0.25
05192A1114,16104593.0,-6.0,0.0
0520431103,16104593.0,-3.0,0.2
0619411106,16104593.0,-3.0,0.2727272727272727
0620251103,16104593.0,-1.0,0.14285714285714285
0620551103,16104593.0,0.0,0.25
0621251107,16104593.0,-8.0,0.3333333333333333
0621551104,16104593.0,8.0,0.375
0622251115,16104593.0,-9.0,0.35294117647058826
0819161005,16104593.0,1.0,0.23529411764705882
0819441111,16104593.0,-2.0,0.2413793103448276
0918590507,16104593.0,-1.0,0.28
0919210907,16104593.0,-2.0,0.23636363636363636
1020111114,16104593.0,-4.0,0.29545454545454547
1021241107,16104593.0,2.0,0.2857142857142857
0319120311,16104594.0,,0.3684210526315789
0719130308,16104594.0,3.0,0.3333333333333333
0819120304,16104594.0,0.0,0.39814814814814814
0419250611,16104595.0,,0.13636363636363635
0519350211,16104595.0,-8.0,0.3333333333333333
0119160913,16104596.0,,
0120221010,16104596.0,2.0,0.0
0220121207,16104596.0,0.0,0.0
0220251209,16104596.0,1.0,0.5
0421151215,16104596.0,0.0,
0518450318,16104596.0,-2.0,0.1
0519221113,16104596.0,-4.0,0.3333333333333333
0519380702,16104596.0,-7.0,0.125
0521161214,16104596.0,-7.0,0.3333333333333333
0521291203,16104596.0,-3.0,0.25
0521321202,16104596.0,-8.0,0.23076923076923078
0521531207,16104596.0,-11.0,0.14285714285714285
0522181201,16104596.0,-15.0,0.125
0619160901,16104596.0,-14.0,0.5
0619580902,16104596.0,-1.0,0.5
0620161204,16104596.0,-2.0,0.2647058823529412
0620350910,16104596.0,-3.0,0.2777777777777778
0620551203,16104596.0,2.0,0.29411764705882354
07211A1213,16104596.0,0.0,0.4
0721591212,16104596.0,-6.0,0.18181818181818182
0819441010,16104596.0,-6.0,0.375
0820431006,16104596.0,-2.0,0.2
0921641211,16104596.0,-7.0,0.14285714285714285
0318220610,16104597.0,,0.0
0318350312,16104597.0,-6.0,0.2222222222222222
0418270110,16104597.0,-13.0,0.0
0419240307,16104597.0,-6.0,
04192A0403,16104597.0,-7.0,0.0
0519140503,16104597.0,-9.0,
0519340611,16104597.0,-3.0,0.09090909090909091
0619370102,16104597.0,-2.0,0.14285714285714285
0518450310,16104598.0,,0.2
0518540312,16104598.0,-4.0,0.22580645161290322
0519140301,16104598.0,-7.0,0.6
0619220112,16104598.0,-1.0,0.627906976744186
0619280114,16104598.0,4.0,0.25
0619380110,16104598.0,2.0,0.2
0719340211,16104598.0,7.0,0.2
1019240401,16104598.0,0.0,0.136986301369863
0319130613,16104599.0,,0.0
0319210405,16104599.0,0.0,
0319270201,16104599.0,-4.0,
0419250201,16104599.0,0.0,0.0
0519130511,16104599.0,-3.0,
0618530514,16104599.0,-3.0,0.35185185185185186
0318240507,16104600.0,,
0319210809,16104600.0,4.0,0.0
0319270905,16104600.0,2.0,0.0
0319311010,16104600.0,-1.0,0.0
0418260109,16104600.0,1.0,0.6666666666666666
0518480303,16104600.0,-9.0,0.36363636363636365
0518550306,16104600.0,-7.0,0.4166666666666667
0519330905,16104600.0,-8.0,0.42105263157894735
0519450801,16104600.0,-8.0,0.34782608695652173
0519570705,16104600.0,2.0,0.3333333333333333
0618550712,16104600.0,2.0,
0619370511,16104600.0,0.0,0.28846153846153844
0619460608,16104600.0,4.0,0.2857142857142857
0119150410,16104602.0,,
0219120108,16104602.0,-4.0,1.0
0219240309,16104602.0,-1.0,0.5
0319130213,16104602.0,-11.0,0.36363636363636365
0918580618,16104602.0,-2.0,0.21153846153846154
0319250811,16104603.0,,0.25
0320311204,16104603.0,2.0,0.5
0420350808,16104603.0,1.0,0.47368421052631576
0520320703,16104603.0,0.0,0.375
0619410303,16104603.0,-3.0,0.3023255813953488
0819140206,16104603.0,0.0,0.6
0819350501,16104603.0,-1.0,
0320151102,16104604.0,,0.0
0420451104,16104604.0,0.0,0.225
0421151106,16104604.0,-2.0,0.22115384615384615
0421341107,16104604.0,-3.0,0.0
0518450415,16104604.0,-4.0,0.25
05192A1118,16104604.0,-9.0,0.0
0521431101,16104604.0,2.0,0.0
0618570408,16104604.0,-14.0,
0619131101,16104604.0,-11.0,0.0
0619411104,16104604.0,-10.0,0.07142857142857142
0619551114,16104604.0,4.0,0.06666666666666667
0620251102,16104604.0,-15.0,
0621261007,16104604.0,-1.0,0.3333333333333333
0919261110,16104604.0,-13.0,0.1111111111111111
0920341105,16104604.0,-18.0,0.2384393063583815
0921321106,16104604.0,-1.0,0.23809523809523808
0119131215,16104605.0,,0.2
0119251010,16104605.0,-2.0,0.2857142857142857
0120121013,16104605.0,-2.0,1.0
