umaban,train_type,train_course_type,train_baba,train_mark,train_amount,train_change,train_comment,comment_year,comment_date,train_eval,train_course,race_id
4,0,3,1,0,1,0,000000100002355  53B2,   ,   , ,  ,202008010112
5,0,3,3,0,1,0,100000000002460  60B2,   ,   , ,  ,202008010112
6,0,8,1,0,1,0,000000000002261  56B3,   ,   , ,  ,202008010112
7,0,5,2,0,1,0,100000000001360  51B2,   ,   , ,  ,202008010112
8,0,9,1,0,1,0,000000000002465  57C4,   ,   , ,  ,202008010112
9,0,6,1,0,1,0,100000000002168  53B3,   ,   , ,  ,202008010112
10,0,5,1,0,1,0,100000000002123  60B3,   ,   , ,  ,202008010112
11,0,9,1,0,1,0,000000000002356  54C3,   ,   , ,  ,202008010112
12,0,5,1,0,1,0,000000000002469  66B2,   ,   , ,  ,202008010112
13,0,2,1,0,1,0,000000000002462  66B3,   ,   , ,  ,202008010112
14,0,3,1,0,1,0,000000000002475  64A3,   ,   , ,  ,202008010112
15,0,5,1,0,1,0,000000000002167  66B2,   ,   , ,  ,202008010112
16,0,5,1,0,1,0,100000000001471  63B3,   ,   , ,  ,202008010112
1,0,9,2,0,0,0,100000000011441  48B2,   ,   , ,  ,202006010201
2,0,5,3,0,1,0,100000000002460  54B4,   ,   , ,  ,202006010201
3,0,8,2,0,0,0,100000000001464  64C1,   ,   , ,  ,202006010201
4,0,9,2,0,0,0,100000000001242  34C4,   ,   , ,  ,202006010201
5,0,8,1,0,1,0,000000000002360  60C2,   ,   , ,  ,202006010201
6,0,5,3,0,1,0,100000000002470  70B1,   ,   , ,  ,202006010201
7,0,6,1,0,1,0,000000000002452  53B3,   ,   , ,  ,202006010201
8,0,5,1,0,1,0,000000000002452  51B3,   ,   , ,  ,202006010201
9,0,8,1,0,1,0,000000000002157  42B3,   ,   , ,  ,202006010201
10,0,5,1,0,1,0,100000000002350  58B2,   ,   , ,  ,202006010201
11,0,6,2,0,0,0,100000000001463  54C3,   ,   , ,  ,202006010201
12,0,5,1,0,1,0,000000000002453  58B3,   ,   , ,  ,202006010201
13,0,3,3,0,1,0,100000000001374  74B1,   ,   , ,  ,202006010201
14,0,9,2,0,0,0,100000000001444  46C3,   ,   , ,  ,202006010201
15,0,6,3,0,1,0,100000000002451  51B3,   ,   , ,  ,202006010201
16,0,5,1,0,1,0,000000000002355  60B3,   ,   , ,  ,202006010201
1,0,5,2,0,0,0,100000000001457  51B3,   ,   , ,  ,202006010202
2,0,8,2,0,0,0,100000000011448  42B3,   ,   , ,  ,202006010202
3,0,4,2,0,0,0,001000000001268  69B1,   ,   , ,  ,202006010202
4,0,5,3,0,1,0,001000000002349  45B4,   ,   , ,  ,202006010202
5,0,5,2,0,0,0,100000000001465  64B2,   ,   , ,  ,202006010202
6,0,5,3,0,1,0,100000000001370  47B4,   ,   , ,  ,202006010202
7,0,2,2,0,1,0,100000000001462  69A3,   ,   , ,  ,202006010202
8,0,7,3,0,1,0,100000000001465  45B4,   ,   , ,  ,202006010202
9,0,8,3,0,1,0,100000000001460  49B4,   ,   , ,  ,202006010202
10,0,7,2,0,1,0,100000000012447  42B3,   ,   , ,  ,202006010202
11,0,6,2,0,0,0,000000100011452  54B2,   ,   , ,  ,202006010202
12,0,5,2,0,0,0,100000000001465  62B1,   ,   , ,  ,202006010202
13,0,5,2,0,1,0,100000000001459  63B3,   ,   , ,  ,202006010202
14,0,2,3,0,1,0,100000100002448  58B2,   ,   , ,  ,202006010202
15,0,6,1,0,1,0,000000000002346  58C4,   ,   , ,  ,202006010202
16,0,5,2,0,1,0,100000100001455  54A4,   ,   , ,  ,202006010202
1,0,5,1,0,1,0,000000000002471  53B4,   ,   , ,  ,202006010203
2,0,5,1,0,1,0,000000100002469  44B4,   ,   , ,  ,202006010203
3,0,6,2,0,0,0,100000000001453  57B3,   ,   , ,  ,202006010203
4,0,5,3,0,1,0,100000000011364  62B3,   ,   , ,  ,202006010203
5,0,4,2,0,0,0,100000000001448  53B3,   ,   , ,  ,202006010203
6,0,7,2,0,0,0,100000000001150  43C2,   ,   , ,  ,202006010203
7,0,2,3,0,1,0,100000000001455  59B3,   ,   , ,  ,202006010203
8,0,5,3,0,1,0,100000000002459  53B4,   ,   , ,  ,202006010203
9,0,8,2,0,0,0,100000000001462  47B3,   ,   , ,  ,202006010203
10,0,5,2,0,0,0,100000000001455  56B3,   ,   , ,  ,202006010203
11,0,9,1,0,1,0,000000000002354  55D3,   ,   , ,  ,202006010203
12,0,5,2,0,0,0,100000000001460  48B4,   ,   , ,  ,202006010203
13,0,3,3,0,1,0,100000000002465  65B3,   ,   , ,  ,202006010203
14,0,2,3,0,1,0,100000000001447  40A4,   ,   , ,  ,202006010203
15,0,5,3,0,1,0,100000000002442  59B4,   ,   , ,  ,202006010203
16,0,5,2,0,0,0,000000000011152  48B3,   ,   , ,  ,202006010203
1,0,5,3,0,1,0,100000000002453  52B3,   ,   , ,  ,202006010204
2,0,8,2,0,0,0,100000000001429  33B3,   ,   , ,  ,202006010204
3,0,5,1,0,1,0,100000000002355  65B3,   ,   , ,  ,202006010204
4,0,8,1,0,1,0,000000000002462  41B3,   ,   , ,  ,202006010204
5,0,7,2,0,0,0,100000000001459  49B3,   ,   , ,  ,202006010204
6,0,9,3,0,1,0,100000100002460  51B3,   ,   , ,  ,202006010204
7,0,5,3,0,1,0,100000100002453  57A3,   ,   , ,  ,202006010204
8,0,5,2,0,0,0,100000000001444  52B3,   ,   , ,  ,202006010204
9,0,8,1,0,1,0,000000000002137  38B3,   ,   , ,  ,202006010204
10,0,8,1,0,1,0,000000100002462  39B3,   ,   , ,  ,202006010204
11,0,8,2,0,0,0,100000000011470  64B3,   ,   , ,  ,202006010204
12,0,5,1,0,1,0,000000100002455  57A3,   ,   , ,  ,202006010204
13,0,8,2,0,0,0,101000000001469  51B3,   ,   , ,  ,202006010204
14,0,8,1,0,1,0,000000000002456  41B3,   ,   , ,  ,202006010204
15,0,5,3,0,1,0,100000100002162  58A3,   ,   , ,  ,202006010204
16,0,5,3,0,1,0,100000000002453  54B3,   ,   , ,  ,202006010204
1,0,6,3,0,1,0,100010000001151  59B3,   ,   , ,  ,202006010205
2,0,5,2,0,0,0,10001000000210   41B4,   ,   , ,  ,202006010205
3,0,5,1,0,1,0,000000000002450  53B3,   ,   , ,  ,202006010205
4,0,8,2,0,1,0,100000000002147  51B3,   ,   , ,  ,202006010205
5,0,8,2,0,0,0,100000000001458  40B3,   ,   , ,  ,202006010205
6,0,6,1,0,1,0,000000100002420  40B3,   ,   , ,  ,202006010205
7,0,4,2,0,0,0,000000000011458  58B2,   ,   , ,  ,202006010205
8,0,5,1,0,1,0,000000000002159  59B3,   ,   , ,  ,202006010205
9,0,3,3,0,1,0,100000000001461  64B3,   ,   , ,  ,202006010205
10,0,9,2,0,0,0,100000000002428  48C4,   ,   , ,  ,202006010205
11,0,5,1,0,1,0,000000000002454  57B2,   ,   , ,  ,202006010205
12,0,5,1,0,1,0,000000000002143  48B3,   ,   , ,  ,202006010205
13,0,5,2,0,0,0,100000100001458  54B2,   ,   , ,  ,202006010205
14,0,3,3,0,1,0,100000000012453  59B3,   ,   , ,  ,202006010205
15,0,5,3,0,1,0,100000000011468  55A2,   ,   , ,  ,202006010205
16,0,3,1,0,1,0,000000100002465  60B3,   ,   , ,  ,202006010205
1,0,5,2,0,1,0,100000000001462  54B3,   ,   , ,  ,202006010206
2,0,8,3,0,1,0,100000000002468  59B3,   ,   , ,  ,202006010206
3,0,8,3,0,1,0,000000000012455  34B3,   ,   , ,  ,202006010206
4,0,9,1,0,1,0,000000000002346  43B3,   ,   , ,  ,202006010206
5,0,9,1,0,1,0,000000000002152  45B3,   ,   , ,  ,202006010206
6,0,8,3,0,1,0,100000100001255  49B3,   ,   , ,  ,202006010206
7,0,5,1,0,1,0,100000000002466  62B3,   ,   , ,  ,202006010206
8,0,6,1,0,1,0,100000000002457  52B3,   ,   , ,  ,202006010206
9,0,8,1,0,1,0,000000000002448  44B3,   ,   , ,  ,202006010206
10,0,8,3,0,1,0,000000000012457  54B3,   ,   , ,  ,202006010206
11,0,5,1,0,1,0,000000000002450  50B3,   ,   , ,  ,202006010206
12,0,5,2,0,1,0,100000100012125  36B3,   ,   , ,  ,202006010206
13,0,8,3,0,1,0,100000000001454  54B3,   ,   , ,  ,202006010206
14,0,6,3,0,1,0,100000000002455  49B3,   ,   , ,  ,202006010206
15,0,8,2,0,1,0,100000000001455  37B3,   ,   , ,  ,202006010206
16,0,4,3,0,1,0,100000000001447  51A3,   ,   , ,  ,202006010206
1,0,5,2,0,0,0,100000000011445  54B3,   ,   , ,  ,202006010207
2,0,5,2,0,0,0,100000000011457  51B4,   ,   , ,  ,202006010207
3,0,9,2,0,0,0,100000000001470  70D1,   ,   , ,  ,202006010207
4,0,5,2,0,0,0,100000000001357  60A3,   ,   , ,  ,202006010207
5,0,5,3,0,1,0,100000000001452  58B4,   ,   , ,  ,202006010207
6,0,3,2,0,0,0,100000000002438  57B3,   ,   , ,  ,202006010207
7,0,5,3,0,1,0,100000000001466  67B3,   ,   , ,  ,202006010207
8,0,7,2,0,0,0,100000000001440  42B4,   ,   , ,  ,202006010207
9,0,8,2,0,1,0,100000000002462  54B3,   ,   , ,  ,202006010207
10,0,5,3,0,1,0,100000000002148  56B3,   ,   , ,  ,202006010207
11,0,2,2,0,0,0,100000000001455  62B2,   ,   , ,  ,202006010207
1,0,9,2,0,0,0,001000000001462  50C2,   ,   , ,  ,202006010208
2,0,9,1,0,1,0,000000000002459  61C3,   ,   , ,  ,202006010208
3,0,6,1,0,1,0,000000000002464  51B4,   ,   , ,  ,202006010208
4,0,9,2,0,0,0,100000000001345  43B4,   ,   , ,  ,202006010208
5,0,5,3,0,1,0,100000000002157  53B3,   ,   , ,  ,202006010208
6,0,8,1,0,1,0,000000000002458  54B3,   ,   , ,  ,202006010208
7,0,5,3,0,1,0,101000000001146  54B2,   ,   , ,  ,202006010208
8,0,6,1,0,1,0,000000000002468  64B3,   ,   , ,  ,202006010208
9,0,5,1,0,1,0,100000000001430  42B4,   ,   , ,  ,202006010208
10,0,8,1,0,1,0,100000000002428  36B4,   ,   , ,  ,202006010208
11,0,5,2,0,1,0,101000000002416  32B4,   ,   , ,  ,202006010208
12,0,6,2,0,0,0,100000000001463  49B3,   ,   , ,  ,202006010208
13,0,8,2,0,0,0,100000000001139  53B3,   ,   , ,  ,202006010208
14,0,5,1,0,1,0,000000000002354  52B4,   ,   , ,  ,202006010208
15,0,5,2,0,1,0,100000000001468  64B3,   ,   , ,  ,202006010208
16,0,6,3,0,1,0,100000000001452  57B3,   ,   , ,  ,202006010208
1,0,5,1,0,1,0,000000000002267  63B3,   ,   , ,  ,202006010209
2,0,8,2,0,0,0,100000000001454  56B3,   ,   , ,  ,202006010209
3,0,6,1,0,1,0,100000100002344  59B4,   ,   , ,  ,202006010209
4,0,5,2,0,0,0,100000000001471  59B3,   ,   , ,  ,202006010209
5,0,5,2,0,0,0,100000000012470  64B3,   ,   , ,  ,202006010209
6,0,5,2,0,0,0,100000000001455  54B3,   ,   , ,  ,202006010209
7,0,2,3,0,1,0,100000000001449  58A3,   ,   , ,  ,202006010209
8,0,5,2,0,1,0,100000000011443  52B3,   ,   , ,  ,202006010209
9,0,3,2,0,0,0,100000000001451  53B3,   ,   , ,  ,202006010209
10,0,3,1,0,1,0,000000100002357  69B2,   ,   , ,  ,202006010209
11,0,7,1,0,1,0,000000000002465  55B4,   ,   , ,  ,202006010209
12,0,2,1,0,1,0,100000000002243  44A3,   ,   , ,  ,202006010209
13,0,2,3,0,1,0,100000000001465  64A2,   ,   , ,  ,202006010209
14,0,9,2,0,0,0,100000000001464  64C2,   ,   , ,  ,202006010209
15,0,5,3,0,1,0,100000000001456  59B3,   ,   , ,  ,202006010209
16,0,6,1,0,1,0,000000000002466  66B2,   ,   , ,  ,202006010209
1,0,3,3,0,1,0,100000000001458  62B3,   ,   , ,  ,202006010210
2,0,2,1,0,1,0,000000000002458  63A3,   ,   , ,  ,202006010210
3,0,5,2,0,0,0,100000000001475  69C3,   ,   , ,  ,202006010210
4,0,5,1,0,1,0,100000000002461  58B4,   ,   , ,  ,202006010210
5,0,7,2,0,0,0,100000000011137  51B4,   ,   , ,  ,202006010210
6,0,5,2,0,0,0,100000000001469  61B2,   ,   , ,  ,202006010210
7,0,9,1,0,1,0,000000000002323  47B3,   ,   , ,  ,202006010210
8,0,6,1,0,1,0,000000000002455  62B4,   ,   , ,  ,202006010210
9,0,3,3,0,1,0,100000000001431  61B4,   ,   , ,  ,202006010210
10,0,5,2,0,0,0,100000000001461  61B2,   ,   , ,  ,202006010210
11,0,9,3,0,1,0,100000000001158  56B1,   ,   , ,  ,202006010210
12,0,9,3,0,1,0,100000000001452  56C3,   ,   , ,  ,202006010210
13,0,6,1,0,1,0,000000000002459  55B3,   ,   , ,  ,202006010210
14,0,8,2,0,1,0,100000000001465  52B3,   ,   , ,  ,202006010210
15,0,6,3,0,1,0,100000000001364  61B3,   ,   , ,  ,202006010210
1,0,2,1,0,1,0,000000100002470  70A2,   ,   , ,  ,202006010211
2,0,3,1,0,1,0,000000000002467  72B3,   ,   , ,  ,202006010211
3,0,8,1,0,1,0,000000000002463  65B3,   ,   , ,  ,202006010211
4,0,5,1,0,1,0,000000000002464  61B3,   ,   , ,  ,202006010211
5,0,9,2,0,0,0,100000000001461  51B3,   ,   , ,  ,202006010211
6,0,5,2,0,0,0,100000000002456  71B4,   ,   , ,  ,202006010211
7,0,5,1,0,1,0,100000000002469  69B3,   ,   , ,  ,202006010211
8,0,6,1,0,1,0,100000000002470  66B4,   ,   , ,  ,202006010211
9,0,6,3,0,1,0,001000000002476  74B3,   ,   , ,  ,202006010211
10,0,6,3,0,1,0,10000000000249   57B4,   ,   , ,  ,202006010211
11,0,5,1,0,1,0,100000000002174  68B2,   ,   , ,  ,202006010211
1,0,6,3,0,1,0,100000000002432  44B3,   ,   , ,  ,202006010212
2,0,2,5,0,1,0,101000001002161  55A3,   ,   , ,  ,202006010212
3,0,9,2,0,1,0,000000000011468  66B3,   ,   , ,  ,202006010212
4,0,6,3,0,1,0,100000000001457  51B4,   ,   , ,  ,202006010212
5,0,8,2,0,0,0,100000000001463  66B3,   ,   , ,  ,202006010212
6,0,2,3,0,1,0,100000000011449  54B3,   ,   , ,  ,202006010212
7,0,4,1,0,1,0,000000000002463  63A2,   ,   , ,  ,202006010212
8,0,5,3,0,1,0,100000000001476  70B3,   ,   , ,  ,202006010212
9,0,2,3,0,1,0,100000000011449  50A3,   ,   , ,  ,202006010212
10,0,3,1,0,1,0,100000000001460  62A3,   ,   , ,  ,202006010212
11,0,2,1,0,1,0,000000000002468  68B2,   ,   , ,  ,202006010212
1,0,2,3,0,1,0,000000000012452  52B3,   ,   , ,  ,202008010201
2,1,1,0,0,0,0,0000000000000     1D3,   ,   , ,  ,202008010201
3,0,2,1,0,1,0,000000000002453  55B2,   ,   , ,  ,202008010201
4,0,6,1,0,1,0,000000000002451  51B2,   ,   , ,  ,202008010201
5,0,4,2,0,0,0,10000000000246   29B2,   ,   , ,  ,202008010201
6,0,6,2,0,0,0,100000000001447  58B4,   ,   , ,  ,202008010201
7,0,6,1,0,1,0,000000000002431  48B3,   ,   , ,  ,202008010201
8,0,6,1,0,1,0,000000100002449  49B3,   ,   , ,  ,202008010201
9,0,5,1,0,1,0,000000000002462  57B3,   ,   , ,  ,202008010201
10,0,2,1,0,1,0,000000000002454  54B3,   ,   , ,  ,202008010201
11,0,5,3,0,1,0,001000000001263  57B3,   ,   , ,  ,202008010201
12,0,6,1,0,1,0,000000000002415  50B3,   ,   , ,  ,202008010201
13,0,2,1,0,1,0,000000000002461  71B2,   ,   , ,  ,202008010201
14,0,5,1,0,1,0,000000100002452  56B3,   ,   , ,  ,202008010201
15,0,8,1,0,1,0,000000000002147  44B3,   ,   , ,  ,202008010201
1,0,5,1,0,1,0,000000000012451  48A3,   ,   , ,  ,202008010202
2,0,4,3,0,1,0,100000000011463  51A3,   ,   , ,  ,202008010202
3,0,5,2,0,1,0,101000000001451  44A3,   ,   , ,  ,202008010202
4,0,5,3,0,1,0,101000000002454  55A3,   ,   , ,  ,202008010202
5,0,8,1,0,1,0,001000000002453  36B3,   ,   , ,  ,202008010202
6,0,8,2,0,1,0,100000000001349  38B3,   ,   , ,  ,202008010202
7,0,5,1,0,1,0,000000100002337  46A3,   ,   , ,  ,202008010202
8,0,5,2,0,1,0,101000000001247  47A3,   ,   , ,  ,202008010202
9,0,8,1,0,1,0,001000000002453  50B3,   ,   , ,  ,202008010202
10,0,5,3,0,1,0,101000000002421  44A3,   ,   , ,  ,202008010202
11,0,8,1,0,1,0,000000000002459  55B3,   ,   , ,  ,202008010202
12,0,8,1,0,1,0,000000100002456  49B3,   ,   , ,  ,202008010202
13,0,5,2,0,1,0,101000000001446  54A3,   ,   , ,  ,202008010202
14,0,5,1,0,1,0,001000000011156  51B3,   ,   , ,  ,202008010202
15,0,5,3,0,1,0,101000000002450  42B3,   ,   , ,  ,202008010202
16,0,5,3,0,1,0,101000000001447  48A3,   ,   , ,  ,202008010202
1,0,5,3,0,1,0,100000000001449  43B4,   ,   , ,  ,202008010203
2,0,8,1,0,1,0,000000000002460  52B2,   ,   , ,  ,202008010203
3,0,6,1,0,1,0,100000000002417  46B4,   ,   , ,  ,202008010203
4,0,9,1,0,1,0,000000000002437  43C3,   ,   , ,  ,202008010203
5,0,2,1,0,1,0,000000000002416  71A2,   ,   , ,  ,202008010203
6,0,8,1,0,1,0,000000000002158  53B4,   ,   , ,  ,202008010203
7,0,5,1,0,1,0,000000000002460  54B4,   ,   , ,  ,202008010203
8,0,6,1,0,1,0,000000100002453  56B3,   ,   , ,  ,202008010203
9,0,2,1,0,1,0,000000000002448  46A3,   ,   , ,  ,202008010203
10,0,5,1,0,1,0,100000000012452  49A4,   ,   , ,  ,202008010203
11,0,5,3,0,1,0,101000000002457  54A1,   ,   , ,  ,202008010203
12,0,6,2,0,0,0,100000000002312  47B4,   ,   , ,  ,202008010203
13,0,5,1,0,1,0,000000000002460  53B2,   ,   , ,  ,202008010203
14,0,9,3,0,1,0,00000000001240   28C3,   ,   , ,  ,202008010203
15,0,5,1,0,1,0,100000000001438  45B3,   ,   , ,  ,202008010203
16,0,8,2,0,0,0,101000000011452  49B3,   ,   , ,  ,202008010203
1,0,9,5,0,1,0,100000001002462  51B3,   ,   , ,  ,202008010204
2,0,6,3,0,1,0,10000000000240   44B4,   ,   , ,  ,202008010204
3,0,5,5,0,0,0,100000001011452  53B3,   ,   , ,  ,202008010204
4,0,5,2,0,0,0,101000000001462  57B3,   ,   , ,  ,202008010204
5,0,8,2,0,0,0,001000000001244  48B3,   ,   , ,  ,202008010204
6,0,9,2,0,0,0,100000000001449  51C4,   ,   , ,  ,202008010204
7,0,5,2,0,0,0,101000000001251  53B1,   ,   , ,  ,202008010204
8,0,2,5,0,1,0,100000001001457  56B3,   ,   , ,  ,202008010204
9,0,8,5,0,0,0,100000001001442  46B4,   ,   , ,  ,202008010204
10,0,6,5,0,1,0,000000001001443  45B3,   ,   , ,  ,202008010204
11,0,6,5,0,1,0,100000001002231  41B4,   ,   , ,  ,202008010204
12,0,6,5,0,1,0,000000001002412  36B2,   ,   , ,  ,202008010204
1,0,5,3,0,1,0,100000000001451  49B3,   ,   , ,  ,202008010205
2,0,5,3,0,1,0,100000000001452  56B3,   ,   , ,  ,202008010205
3,0,5,1,0,1,0,000000000012347  50B3,   ,   , ,  ,202008010205
4,0,6,1,0,1,0,000000100002457  58B3,   ,   , ,  ,202008010205
5,0,8,2,0,1,0,100010000001459  49B3,   ,   , ,  ,202008010205
6,0,2,1,0,1,0,000000000002153  53B2,   ,   , ,  ,202008010205
7,0,5,3,0,1,0,100000000012118  45B3,   ,   , ,  ,202008010205
8,0,9,1,0,1,0,000000000002452  54D3,   ,   , ,  ,202008010205
9,0,6,1,0,1,0,000000100002455  48C3,   ,   , ,  ,202008010205
10,0,2,1,0,1,0,100000000002353  58A3,   ,   , ,  ,202008010205
11,0,5,1,0,1,0,000000100002454  60B3,   ,   , ,  ,202008010205
12,0,5,2,0,0,0,100000000002155  55B2,   ,   , ,  ,202008010205
13,0,5,1,0,1,0,000000000002458  54B3,   ,   , ,  ,202008010205
14,0,8,3,0,1,0,100000000002147  42B3,   ,   , ,  ,202008010205
15,0,6,3,0,1,0,100000000002424  36B3,   ,   , ,  ,202008010205
16,0,5,3,0,1,0,100000000002450  49B3,   ,   , ,  ,202008010205
1,0,5,2,0,0,0,100000000001451  51B3,   ,   , ,  ,202008010206
2,0,3,2,0,0,0,001000100002476  76B2,   ,   , ,  ,202008010206
3,0,1,1,0,1,0,000000000002461  61A3,   ,   , ,  ,202008010206
4,0,8,1,0,1,0,100000000002458  53B3,   ,   , ,  ,202008010206
5,0,5,2,0,0,0,100000000001454  64B2,   ,   , ,  ,202008010206
6,0,5,3,0,1,0,100000000002363  61B2,   ,   , ,  ,202008010206
7,0,5,1,0,1,0,000000000002451  51B3,   ,   , ,  ,202008010206
8,0,2,1,0,1,0,000000000002433  52B3,   ,   , ,  ,202008010206
9,0,8,1,0,1,0,000000000002360  58B1,   ,   , ,  ,202008010206
1,0,5,1,0,1,0,100000000002350  57B4,   ,   , ,  ,202008010207
2,0,6,2,0,0,0,101000000012346  55B3,   ,   , ,  ,202008010207
3,0,2,1,0,1,0,000000000002348  54B3,   ,   , ,  ,202008010207
4,0,5,1,0,1,0,100000000002463  57B3,   ,   , ,  ,202008010207
5,0,2,3,0,1,0,100000000001455  54B3,   ,   , ,  ,202008010207
6,0,5,3,0,1,0,100000000002468  61B3,   ,   , ,  ,202008010207
7,0,6,3,0,1,0,000000000011436  47B3,   ,   , ,  ,202008010207
8,0,5,1,0,1,0,000000000002248  47B4,   ,   , ,  ,202008010207
9,0,6,4,0,1,0,000000001002356  73B4,   ,   , ,  ,202008010207
10,0,5,3,0,1,0,100000000001462  52B4,   ,   , ,  ,202008010207
11,0,2,1,0,1,0,000000000002460  59A3,   ,   , ,  ,202008010207
12,0,5,3,0,1,0,100000000002463  54B4,   ,   , ,  ,202008010207
13,0,1,3,0,1,0,100000000001449  59A3,   ,   , ,  ,202008010207
14,0,6,1,0,1,0,000000000002460  63B3,   ,   , ,  ,202008010207
15,0,5,1,0,1,0,000000000002456  53B4,   ,   , ,  ,202008010207
1,0,7,2,0,1,0,100000000012439  47B4,   ,   , ,  ,202008010208
2,0,9,3,0,1,0,100000000002452  57B3,   ,   , ,  ,202008010208
3,0,5,1,0,1,0,100000000002455  55A3,   ,   , ,  ,202008010208
4,0,6,3,0,1,0,100000100001344  48B3,   ,   , ,  ,202008010208
5,0,8,3,0,1,0,100000000001459  52B3,   ,   , ,  ,202008010208
6,0,9,1,0,1,0,000000000002452  53C3,   ,   , ,  ,202008010208
7,0,6,1,0,1,0,000000000002456  60B3,   ,   , ,  ,202008010208
8,0,7,2,0,0,0,100000000001446  34B3,   ,   , ,  ,202008010208
9,0,3,1,0,1,0,000000000002335  48B3,   ,   , ,  ,202008010208
10,0,6,1,0,1,0,000000000002346  54B3,   ,   , ,  ,202008010208
11,0,5,3,0,1,0,100000000002458  40B4,   ,   , ,  ,202008010208
12,0,9,2,0,0,0,100000000001431  39C3,   ,   , ,  ,202008010208
1,0,5,1,0,1,0,000000000002461  56B3,   ,   , ,  ,202008010209
2,0,5,3,0,1,0,100000000001451  60B2,   ,   , ,  ,202008010209
3,0,8,2,0,1,0,100000000002465  56B4,   ,   , ,  ,202008010209
4,0,5,3,0,1,0,101000000001466  58B4,   ,   , ,  ,202008010209
5,0,5,1,0,1,0,000000000002458  52B3,   ,   , ,  ,202008010209
6,0,2,3,0,1,0,100000000001460  58A3,   ,   , ,  ,202008010209
7,0,4,2,0,0,0,100000000001344  54B3,   ,   , ,  ,202008010209
8,0,2,3,0,1,0,100000000002453  63A3,   ,   , ,  ,202008010209
9,0,2,1,0,1,0,100000000002459  64A3,   ,   , ,  ,202008010209
10,0,5,3,0,1,0,100000000001460  65B3,   ,   , ,  ,202008010209
11,0,5,2,0,0,0,100000000001456  66B3,   ,   , ,  ,202008010209
12,0,5,1,0,1,0,100000000002439  59B2,   ,   , ,  ,202008010209
1,0,3,3,0,1,0,100000000002449  52B3,   ,   , ,  ,202008010210
2,0,1,3,0,1,0,100000100002350  57A3,   ,   , ,  ,202008010210
3,0,8,2,0,1,0,100000000002438  59B3,   ,   , ,  ,202008010210
4,0,5,1,0,1,0,000000000002361  58B3,   ,   , ,  ,202008010210
5,0,3,1,0,1,0,100000100002348  68B3,   ,   , ,  ,202008010210
6,0,8,1,0,1,0,000000000002460  50B3,   ,   , ,  ,202008010210
7,0,2,2,0,1,0,100000000002446  67A3,   ,   , ,  ,202008010210
8,0,5,2,0,0,0,100000000001356  58B4,   ,   , ,  ,202008010210
9,0,7,3,0,1,0,100000000001468  61B3,   ,   , ,  ,202008010210
10,0,4,1,0,1,0,000000000002366  66A2,   ,   , ,  ,202008010210
11,0,2,1,0,1,0,000000000002364  65A3,   ,   , ,  ,202008010210
1,0,2,1,0,1,0,100000000002465  64A3,   ,   , ,  ,202008010211
2,0,2,1,0,1,0,000000000002469  60B2,   ,   , ,  ,202008010211
3,0,5,1,0,1,0,000000000011465  63A3,   ,   , ,  ,202008010211
4,0,2,3,0,1,0,100000100001347  52A3,   ,   , ,  ,202008010211
5,0,2,3,0,1,0,100000000001265  68B3,   ,   , ,  ,202008010211
6,0,2,1,0,1,0,000000000002346  67A2,   ,   , ,  ,202008010211
7,0,5,5,0,1,0,100000001001466  62B3,   ,   , ,  ,202008010211
8,0,8,1,0,1,0,000000100002348  59B3,   ,   , ,  ,202008010211
9,0,2,2,0,1,0,100000000001459  68A3,   ,   , ,  ,202008010211
10,0,8,3,0,1,0,100000000001470  71B3,   ,   , ,  ,202008010211
11,0,6,3,0,1,0,100000000001452  50B3,   ,   , ,  ,202008010211
12,0,8,1,0,1,0,000000000002462  58B2,   ,   , ,  ,202008010211
13,0,6,1,0,1,0,000000000002458  63B3,   ,   , ,  ,202008010211
14,0,5,3,0,1,0,100000000001352  66B3,   ,   , ,  ,202008010211
15,0,5,1,0,1,0,100000000001461  61A3,   ,   , ,  ,202008010211
1,0,2,1,0,1,0,000000000002460  62B3,   ,   , ,  ,202008010212
2,0,8,1,0,1,0,000000000012473  61C1,   ,   , ,  ,202008010212
3,0,9,2,0,0,0,100000000001475  52B4,   ,   , ,  ,202008010212
4,0,5,1,0,1,0,000000000002466  62B3,   ,   , ,  ,202008010212
5,0,5,1,0,1,0,000000000002460  64B3,   ,   , ,  ,202008010212
6,0,5,1,0,1,0,000000000002264  60B3,   ,   , ,  ,202008010212
7,0,5,1,0,1,0,000000000002460  51B3,   ,   , ,  ,202008010212
8,0,6,1,0,1,0,000000000002327  60B3,   ,   , ,  ,202008010212
9,0,8,3,0,1,0,100000000001445  49B3,   ,   , ,  ,202008010212
10,0,5,1,0,1,0,000000000002462  63B3,   ,   , ,  ,202008010212
11,0,7,1,0,1,0,000000000002346  51B3,   ,   , ,  ,202008010212
12,0,2,2,0,0,0,000000000011463  63B2,   ,   , ,  ,202008010212
13,0,2,2,0,0,0,100000000002452  75B2,   ,   , ,  ,202008010212
14,0,2,1,0,1,0,000000100002458  59B3,   ,   , ,  ,202008010212
15,0,5,1,0,1,0,000000000002469  63B3,   ,   , ,  ,202008010212
16,0,2,1,0,1,0,000000100002429  81A2,   ,   , ,  ,202008010212
1,0,2,1,0,1,0,000000000002437  60B2,   ,   , ,  ,202006010301
2,0,8,3,0,1,0,100000000001452  52B2,   ,   , ,  ,202006010301
3,0,8,1,0,1,0,000000000002351  54B3,   ,   , ,  ,202006010301
