race_id,num_horses,tierce_count,tierce_min,tierce_max,tierce_median,tierce_p10
202008020711,17,4080,107.3,769999.8,7715.2,944.3
202008020712,16,3360,120.0,288909.5,4736.5,760.8
202010011101,16,3360,73.4,549496.5,7248.2,779.0
202010011102,15,2730,38.6,116544.4,5910.1,682.7
202010011103,18,4896,65.1,769999.8,13826.7,1217.0
202010011104,16,3360,74.5,157714.9,5949.9,816.6
202010011105,15,2730,111.0,54119.6,3455.9,640.3
202010011106,7,210,11.6,5532.5,347.1,42.6
202010011107,17,4080,132.5,119704.7,4937.1,982.4
202010011108,14,2184,35.1,69281.8,4112.9,533.7
202010011109,11,990,36.5,17685.0,1317.8,226.2
202010011110,16,3360,55.1,341625.7,7513.4,807.6
202010011111,18,4896,62.1,357554.4,9892.7,1187.6
202010011112,17,4080,91.4,176866.9,6659.5,952.7
202005010801,16,3360,52.4,384240.1,8013.8,826.7
202005010802,16,3360,67.9,769999.8,9817.1,840.1
202005010803,16,3360,101.9,752372.6,5016.7,744.7
202005010804,16,3360,51.1,769999.8,10134.3,817.0
202005010805,10,720,19.3,128384.8,1634.0,179.9
202005010806,11,990,30.0,92824.7,2080.8,220.5
202005010807,16,3360,80.8,769999.8,7446.4,785.5
202005010808,10,720,21.6,32021.2,1403.1,176.5
202005010809,14,2184,41.4,91180.2,3639.5,547.2
202005010810,10,720,40.1,21459.6,857.1,161.5
202005010811,16,3360,48.0,324749.5,7859.2,852.2
202005010812,16,3360,65.1,769999.8,8248.3,793.3
202008020801,16,3360,68.8,89212.3,6136.7,844.5
202008020802,16,3360,61.1,173439.0,6137.6,801.0
202008020803,15,2730,35.3,769999.8,8856.4,673.4
202008020804,14,2184,59.1,223200.7,4481.8,480.7
202008020805,16,3360,28.6,372237.2,12957.0,925.6
202008020806,11,990,50.5,21044.5,1076.3,227.4
202008020807,11,990,20.9,37120.9,1986.1,223.6
202008020808,16,3360,60.4,769999.8,9353.2,859.4
202008020809,11,990,24.4,64700.5,1898.1,232.6
202008020810,13,1716,54.7,29849.4,2564.9,402.3
202008020811,16,3360,45.0,215726.4,7974.0,824.4
202008020812,16,3360,71.1,769999.8,7561.5,741.4
202010011201,14,2184,78.5,128169.2,3202.0,495.8
202010011202,14,2184,74.1,42664.7,2773.2,501.4
202010011203,18,4896,105.4,262734.8,8776.5,1168.2
202010011204,12,1320,26.3,51610.6,2636.8,323.8
202010011205,12,1320,35.2,35377.8,2138.4,308.0
202010011206,16,3360,57.6,195115.4,6009.2,764.5
202010011207,14,2184,62.8,66290.8,2953.4,502.0
202010011208,15,2730,71.5,64887.1,4344.8,622.6
202010011209,10,720,21.4,19202.0,1111.8,174.3
202010011210,18,4896,63.4,769999.8,11076.6,1210.5
202010011211,14,2184,68.3,47396.4,3497.7,478.2
202010011212,12,1320,48.4,36087.4,1924.1,303.7
202006020101,13,1716,36.3,312116.8,4201.2,401.9
202006020102,16,3360,52.2,769999.8,9883.3,777.4
202006020103,13,1716,40.4,143561.4,3235.9,394.0
202006020104,15,2730,68.4,769999.8,5802.2,574.0
202006020105,16,3360,39.4,769999.8,11013.0,897.0
202006020106,11,990,28.5,33557.1,1960.9,249.3
202006020107,16,3360,126.7,196918.6,6208.4,798.0
202006020108,14,2184,46.8,143480.6,5069.9,517.1
202006020109,9,504,30.6,10567.3,584.2,107.3
202006020110,12,1320,51.2,67036.1,1922.5,298.1
202006020111,13,1716,64.5,33476.1,2443.0,391.8
202006020112,16,3360,91.2,357569.0,5242.9,754.1
202007010101,16,3360,61.3,117726.8,5404.0,818.4
202007010102,12,1320,76.0,13490.2,1259.3,329.3
202007010103,18,4896,66.8,769999.8,14158.3,1253.7
202007010104,17,4080,79.9,411765.5,7099.5,944.0
202007010105,13,1716,36.0,77033.3,3415.7,411.6
202007010106,15,2730,39.3,201300.4,6662.8,683.8
202007010107,9,504,22.9,8757.7,679.2,118.4
202007010108,13,1716,115.8,90459.4,2024.3,346.8
202007010109,11,990,39.6,16974.2,1506.6,219.0
202007010110,11,990,67.4,27827.2,1373.4,273.1
202007010111,12,1320,28.3,23195.5,1780.4,280.4
202007010112,18,4896,137.3,116151.7,6083.8,1182.9
202009010101,8,336,11.0,10765.6,648.6,80.5
202009010102,15,2730,32.4,513355.2,8675.1,722.0
202009010103,10,720,18.3,12024.4,1177.5,181.1
202009010104,16,3360,80.2,103709.7,5296.0,787.4
202009010105,13,1716,43.3,27947.2,2820.7,376.8
202009010106,13,1716,65.7,55637.8,2548.1,395.5
202009010107,9,504,17.8,21762.2,877.2,115.0
202009010108,10,720,51.5,6240.0,753.1,163.9
202009010109,12,1320,128.7,16501.3,1068.1,335.1
202009010110,11,990,54.2,18549.6,1017.0,224.9
202009010111,16,3360,126.4,283240.7,5163.0,757.4
202009010112,9,504,28.5,6669.6,598.4,121.7
202006020201,12,1320,38.9,28597.3,1968.2,314.5
202006020202,16,3360,43.8,467979.0,8047.4,840.2
202006020203,15,2730,42.8,150938.2,6939.8,682.4
202006020204,16,3360,34.6,402229.4,7898.4,923.8
202006020205,16,3360,54.7,769999.8,7665.2,769.1
202006020206,9,504,14.3,52207.1,1428.4,124.1
202006020207,15,2730,66.5,769999.8,7133.7,650.4
202006020208,16,3360,85.6,769999.8,7752.7,782.6
202006020209,8,336,39.1,1964.1,277.4,83.9
202006020210,16,3360,63.0,769999.8,7348.7,799.0
202006020211,9,504,17.0,46057.3,1083.9,118.7
202006020212,13,1716,81.5,29399.2,2027.8,403.9
202007010201,13,1716,27.6,58474.4,3274.0,421.3
202007010202,13,1716,28.0,96666.7,3499.3,414.2
202007010203,15,2730,26.3,197572.4,8394.4,726.9
202007010204,14,2184,111.1,45922.6,2414.1,519.2
202007010205,13,1716,37.3,75313.9,3442.5,444.5
202007010206,10,720,28.3,22497.3,994.7,172.0
202007010207,8,336,21.2,10228.7,407.3,73.5
202007010208,11,990,36.8,25218.2,1491.6,210.3
202007010209,11,990,60.1,20477.5,1150.8,218.9
202007010210,10,720,48.0,11829.3,818.8,156.4
202007010211,18,4896,261.1,160272.4,5204.1,1094.3
202007010212,16,3360,108.3,126897.8,4500.8,788.5
202009010201,15,2730,35.7,591343.7,7708.7,661.3
202009010202,10,720,16.8,45824.1,1658.7,183.0
202009010203,14,2184,34.0,214519.1,5946.9,532.5
202009010204,14,2184,49.0,121697.0,4068.3,514.2
202009010205,16,3360,32.3,166139.4,8293.3,906.1
202009010206,10,720,22.8,29268.9,1207.6,163.9
202009010207,10,720,33.6,15745.5,999.6,172.3
202009010208,9,504,20.6,16485.5,779.6,111.3
202009010209,11,990,26.5,31612.4,1708.2,231.4
202009010210,6,120,13.9,757.2,113.0,27.6
202009010211,18,4896,63.0,307948.8,9631.6,1180.1
202009010212,16,3360,77.0,220982.0,5475.3,799.2
202006020301,16,3360,32.9,769999.8,18408.4,981.0
202006020302,13,1716,38.1,107401.6,3068.2,378.3
202006020303,16,3360,25.6,769999.8,20440.3,973.1
202006020304,12,1320,43.0,100885.9,2753.7,331.2
202006020305,16,3360,63.1,732425.2,8536.7,796.3
202006020306,16,3360,48.0,769999.8,9991.2,874.2
202006020307,8,336,12.9,13476.0,610.6,70.5
202006020308,9,504,32.6,16701.0,682.2,108.7
202006020309,9,504,24.6,11044.6,740.4,103.2
202006020310,12,1320,46.5,39457.8,1945.4,314.7
202006020311,16,3360,21.9,769999.8,17590.6,1004.5
202006020312,16,3360,64.7,769999.8,13534.9,924.8
202007010301,11,990,57.4,15928.0,1089.2,229.5
202007010302,16,3360,84.5,282761.2,5192.3,767.9
202007010303,15,2730,35.6,471168.4,8343.5,709.6
202007010304,13,1716,45.5,45812.0,3594.4,372.8
202007010305,14,2184,54.2,75992.1,3802.6,520.1
202007010306,14,2184,73.1,133502.1,3479.5,485.9
202007010307,11,990,38.6,82329.2,2084.2,224.5
202007010308,16,3360,74.6,196587.3,7639.0,748.0
202007010309,10,720,35.4,19737.3,1108.3,174.8
202007010310,13,1716,53.3,58167.9,2593.3,381.5
202007010311,18,4896,54.1,484301.4,13891.7,1259.9
202007010312,16,3360,56.4,194153.4,7483.4,767.8
202009010301,9,504,28.6,10789.7,761.5,134.7
202009010302,13,1716,26.1,55313.0,3971.2,423.2
202009010303,12,1320,28.2,52113.1,2910.6,344.9
202009010304,16,3360,128.6,759728.0,6409.9,665.4
202009010305,14,2184,68.1,92363.8,3762.0,487.7
202009010306,10,720,51.4,9690.8,772.1,177.4
202009010307,16,3360,60.5,173510.0,6270.2,833.0
202009010308,11,990,80.2,10552.6,870.7,245.3
202009010309,12,1320,44.5,82243.5,2156.8,293.1
202009010310,11,990,32.1,38981.6,1456.7,233.5
202009010311,14,2184,49.4,60650.3,3921.0,496.5
202009010312,16,3360,82.9,125072.0,5562.7,798.3
202007010401,11,990,41.3,27638.2,1404.9,227.8
202007010402,18,4896,66.0,769999.8,14460.6,1213.2
202007010403,13,1716,37.3,30987.9,2471.1,392.0
202007010404,14,2184,41.3,184706.4,4983.3,524.0
202007010405,17,4080,31.0,591035.1,14943.9,1063.0
202007010406,14,2184,42.0,101245.1,4353.4,517.9
202007010407,11,990,52.6,14513.2,1040.0,247.2
202007010408,7,210,12.5,6193.0,290.4,46.4
202007010409,18,4896,81.1,769999.8,11567.1,1107.3
202007010410,10,720,71.5,3289.7,595.5,194.9
202007010411,13,1716,55.3,70823.8,2744.2,398.3
202007010412,16,3360,56.7,375823.6,8458.5,817.4
202009010401,16,3360,59.4,289633.3,7877.6,866.2
202009010402,13,1716,50.7,51977.3,2418.6,395.2
202009010403,13,1716,39.5,155314.6,4079.4,397.6
202009010404,15,2730,49.1,769999.8,8594.7,649.6
202009010405,16,3360,77.6,637134.0,9770.1,837.1
202009010406,8,336,28.7,2209.0,374.5,72.8
202009010407,12,1320,40.8,60577.6,2106.9,311.8
202009010408,11,990,31.3,35057.3,1529.3,228.2
202009010409,7,210,24.4,1278.4,196.4,46.5
202009010410,16,3360,41.9,289650.4,8264.3,827.1
202009010411,16,3360,88.2,134589.4,4879.7,802.6
202009010412,15,2730,66.4,300078.0,4785.8,644.5
202006020401,15,2730,29.7,769999.8,10197.0,727.8
202006020402,16,3360,36.8,769999.8,17119.9,993.4
202006020403,14,2184,26.1,455682.3,8258.6,596.9
202006020404,16,3360,29.0,769999.8,24949.2,1122.0
202006020405,16,3360,28.4,769999.8,13898.3,930.9
202006020406,9,504,19.9,8426.2,755.5,128.5
202006020407,16,3360,52.3,769999.8,9693.7,770.7
202006020408,11,990,35.0,92229.2,1945.5,223.8
202006020409,16,3360,123.6,546565.1,5649.5,745.9
202006020410,16,3360,89.0,194991.0,5205.9,784.5
202006020411,11,990,21.3,25341.3,1645.6,224.6
202006020412,13,1716,63.1,116505.5,2697.9,377.7
202006020501,16,3360,55.2,769999.8,13424.8,860.6
202006020502,16,3360,23.9,769999.8,15290.1,1023.6
202006020503,16,3360,32.7,769999.8,10695.0,909.0
202006020504,16,3360,69.2,769999.8,7512.7,797.3
202006020505,16,3360,65.8,769999.8,8212.6,779.3
202006020506,16,3360,105.7,661091.3,8232.1,843.5
202006020507,15,2730,66.8,269343.5,6547.7,689.0
202006020508,15,2730,62.1,214424.6,5161.0,624.3
202006020509,10,720,43.2,55988.7,1137.4,155.4
202006020510,16,3360,61.6,263926.2,6850.2,796.6
202006020511,16,3360,64.9,109523.4,5627.5,808.3
202006020512,16,3360,82.9,425366.1,6429.7,775.2
202007010501,12,1320,38.3,45860.6,1972.5,306.6
202007010502,16,3360,27.3,224649.0,10997.1,1261.6
202007010503,16,3360,112.7,224251.4,4501.6,756.8
202007010504,18,4896,46.8,769999.8,15876.2,1320.1
202007010505,16,3360,49.4,122430.3,6629.2,830.4
202007010506,16,3360,148.9,136052.9,4668.0,807.0
202007010507,14,2184,72.5,134272.4,3827.6,492.2
202007010508,16,3360,60.1,127699.3,5870.6,818.6
202007010509,13,1716,50.6,23901.3,2624.5,413.2
202007010510,10,720,35.3,28081.6,1071.5,174.3
202007010511,18,4896,152.5,275252.7,7482.2,1158.2
202007010512,16,3360,144.9,187580.2,4208.2,782.3
202009010501,11,990,28.1,58896.1,2056.3,216.4
202009010502,13,1716,38.3,87026.8,3152.3,404.5
202009010503,16,3360,45.2,733743.1,8618.9,835.8
202009010504,13,1716,35.6,39931.4,3137.5,411.9
202009010505,16,3360,46.3,238416.6,7552.8,822.1
202009010506,11,990,40.4,45666.9,1503.0,220.1
202009010507,11,990,28.0,41792.1,2073.5,227.2
202009010508,9,504,15.3,22871.8,975.2,116.6
202009010509,11,990,61.8,72679.7,1368.0,204.9
202009010510,11,990,46.2,25985.1,1294.0,227.9
202009010511,16,3360,92.7,296897.0,6513.7,745.5
202009010512,14,2184,93.9,56273.0,2663.3,492.4
202006020601,12,1320,27.3,133116.1,3313.8,319.3
202006020602,16,3360,50.1,769999.8,11435.0,834.9
202006020603,16,3360,82.0,606202.6,7299.8,767.2
202006020604,14,2184,39.3,279112.2,6221.7,524.4
202006020605,15,2730,40.0,769999.8,7727.9,662.4
202006020606,16,3360,44.8,440732.2,9694.8,856.6
202006020607,11,990,29.3,129065.5,1966.7,208.1
202006020608,16,3360,61.4,460148.7,9456.6,842.4
202006020609,11,990,113.8,4667.5,780.9,282.2
202006020610,16,3360,127.3,131293.2,4017.1,742.0
202006020611,12,1320,59.4,73780.7,2009.4,295.8
202006020612,16,3360,60.8,769999.8,9347.1,747.9
202007010601,13,1716,46.1,121135.1,3044.2,390.9
202007010602,16,3360,50.3,769999.8,8249.7,767.6
202007010603,12,1320,25.6,114762.6,3113.7,322.4
202007010604,16,3360,34.4,769836.1,13039.7,900.0
202007010605,12,1320,22.3,76729.9,2971.9,305.0
202007010606,15,2730,60.1,212347.1,4887.3,643.6
202007010607,10,720,43.7,12793.8,780.9,164.1
202007010608,11,990,38.8,32813.1,1642.6,241.8
202007010609,16,3360,127.1,249257.2,4356.0,742.0
202007010610,12,1320,58.7,53408.7,1759.8,289.1
202007010611,12,1320,30.3,49405.7,2440.9,307.2
202007010612,11,990,53.0,14672.1,1211.7,236.2
202009010601,9,504,14.6,28925.9,973.0,104.3
202009010602,16,3360,43.4,438955.4,8609.6,842.1
202009010603,14,2184,27.3,119944.4,6109.4,534.2
202009010604,16,3360,28.9,582292.9,11361.1,910.9
202009010605,11,990,58.8,11997.1,1047.9,239.2
202009010606,16,3360,74.8,204561.4,5526.3,788.8
202009010607,12,1320,43.7,102680.3,2446.4,296.1
202009010608,10,720,41.7,12684.8,908.0,171.5
202009010609,11,990,30.4,40793.4,1483.1,226.1
202009010610,13,1716,87.5,34445.1,1844.7,411.4
202009010611,18,4896,128.5,238893.3,7553.7,1100.8
202009010612,16,3360,57.1,568627.6,7996.9,809.2
202006020701,16,3360,84.2,769999.8,11455.3,779.9
202006020702,16,3360,58.9,769999.8,11483.8,763.5
202006020703,16,3360,38.4,769999.8,22568.2,1022.8
202006020704,16,3360,85.2,143246.9,5178.9,760.1
202006020705,16,3360,79.4,769999.8,6741.0,729.2
202006020706,15,2730,44.4,769999.8,12010.4,647.4
202006020707,16,3360,107.7,769999.8,12865.2,905.0
202006020708,13,1716,32.6,168814.1,4372.5,424.8
202006020709,16,3360,63.8,424964.6,6077.6,806.7
202006020710,14,2184,67.6,52254.0,2868.4,515.4
202006020711,14,2184,95.1,101753.7,2940.8,498.7
202006020712,9,504,10.8,30615.7,1229.4,106.4
202009010701,16,3360,59.5,559332.5,8451.6,804.4
202009010702,13,1716,51.7,97425.0,2705.0,380.5
202009010703,14,2184,39.3,60087.4,3958.3,489.6
202009010704,14,2184,46.7,134996.3,4496.3,514.8
202009010705,16,3360,35.5,560058.3,10713.9,916.1
202009010706,16,3360,66.8,369700.4,7087.9,797.8
202009010707,5,60,6.2,509.9,81.1,13.8
202009010708,8,336,27.6,4517.5,402.3,66.7
202009010709,16,3360,147.8,769999.8,6875.3,666.5
202009010710,16,3360,42.6,265654.3,8468.6,843.2
202009010711,10,720,36.5,7851.8,794.2,160.9
202009010712,10,720,29.8,21539.3,1113.9,156.6
202006020807,8,336,21.9,3837.1,392.6,71.1
202006020808,16,3360,163.9,625525.7,4984.5,728.7
202006020809,8,336,19.9,18565.9,524.8,68.6
202006020810,11,990,38.5,84123.7,1764.1,212.4
202006020811,16,3360,117.8,769999.8,6058.7,719.9
202006020812,16,3360,72.0,769999.8,7246.5,789.6
202009010801,15,2730,47.4,695458.5,9730.8,692.4
202009010802,16,3360,71.6,276419.5,6160.5,778.6
202009010803,13,1716,41.7,144417.0,4099.6,407.9
202009010804,14,2184,54.7,64881.7,3786.9,531.5
202009010805,16,3360,35.2,767559.3,11240.7,879.3
202009010806,13,1716,27.9,55057.3,3871.4,449.4
202009010807,15,2730,58.7,46414.7,4605.9,640.3
202009010808,9,504,34.7,11397.3,559.9,110.4
202009010809,16,3360,76.1,460025.2,6702.9,784.2
202009010810,12,1320,65.0,44384.0,2095.2,343.9
202009010811,12,1320,63.7,30323.8,1619.9,309.1
202009010812,11,990,37.7,33793.8,1781.4,219.8
202006020801,16,3360,32.7,769999.8,17220.5,901.7
202006020802,16,3360,49.0,769999.8,15452.5,825.2
202006020803,16,3360,27.3,769999.8,14217.4,968.5
202006020804,14,2184,65.5,230604.6,4125.0,497.7
202006020805,16,3360,40.7,769999.8,11127.4,758.0
202006020806,16,3360,29.2,769999.8,12899.5,936.0
202006020901,16,3360,70.1,769999.8,10159.4,780.2
202006020902,16,3360,47.2,513781.9,10153.4,856.2
202006020903,16,3360,52.9,585702.9,7022.9,777.6
202006020904,16,3360,59.0,675153.6,7562.6,779.2
202006020905,16,3360,47.9,769999.8,9922.0,818.4
202006020906,16,3360,33.4,769999.8,23920.0,1035.0
202006020907,10,720,63.8,13769.0,711.6,163.9
202006020908,11,990,51.4,7426.1,998.5,238.4
202006020909,11,990,35.5,26559.5,1331.8,232.3
202006020910,16,3360,140.8,250227.1,4199.3,727.0
202006020911,10,720,27.1,28936.8,1043.5,156.4
202006020912,16,3360,49.6,399023.4,7962.0,810.1
202009010901,15,2730,39.7,68721.3,6071.2,648.3
202009010902,11,990,24.9,37219.2,2146.1,240.4
202009010903,15,2730,64.4,152416.4,4541.8,628.2
202009010904,14,2184,44.7,130853.8,4283.7,512.5
202009010905,13,1716,31.1,57333.4,3755.8,406.6
202009010906,9,504,38.0,4891.3,492.3,123.4
202009010907,7,210,15.8,2448.8,220.8,54.0
202009010908,10,720,23.9,19675.0,1182.2,164.5
202009010909,9,504,17.2,19248.5,826.3,106.7
202009010910,16,3360,129.0,374458.5,4692.3,731.6
202009010911,10,720,58.9,4404.4,819.0,158.3
202009010912,16,3360,117.9,49681.2,3881.2,810.7
202006030101,16,3360,26.9,769999.8,13974.2,929.7
202006030102,16,3360,41.7,769999.8,14361.7,890.9
202006030103,16,3360,69.3,769999.8,10970.4,727.8
202006030104,16,3360,49.0,769999.8,10053.4,811.4
202006030105,16,3360,41.2,769999.8,14510.6,864.6
202006030106,10,720,37.9,36789.1,1149.6,151.5
202006030107,16,3360,51.7,769999.8,12740.6,843.0
202006030108,11,990,45.8,92231.0,1560.8,200.7
202006030109,9,504,27.0,9196.6,608.5,116.9
202006030110,13,1716,86.4,26725.8,1900.3,403.9
202006030111,14,2184,88.2,123386.0,3004.5,480.3
202006030112,16,3360,153.2,219474.4,5060.3,736.6
202007010701,16,3360,104.3,77894.6,4315.5,799.3
202007010702,16,3360,45.9,435722.2,9668.7,870.8
202007010703,16,3360,55.1,671004.6,9355.4,827.4
202007010704,14,2184,61.1,39782.2,3041.2,528.3
202007010705,14,2184,81.5,40426.3,2806.7,503.8
202007010706,13,1716,67.3,54024.0,2314.3,400.2
202007010707,14,2184,38.4,92810.9,4215.5,497.8
202007010708,13,1716,35.5,38232.3,2847.3,400.9
202007010709,10,720,26.3,11571.8,1065.1,176.0
202007010710,12,1320,52.2,9716.6,1338.5,302.9
202007010711,14,2184,64.7,54389.2,3029.4,508.0
202007010712,11,990,33.7,24182.2,1531.5,232.7
202009020101,13,1716,34.7,84413.5,3671.7,388.3
202009020102,16,3360,57.5,556319.5,11488.9,868.6
202009020103,12,1320,34.6,40977.5,2522.2,313.6
202009020104,18,4896,44.0,769999.8,15644.7,1313.1
202009020105,12,1320,29.3,45214.2,2434.7,300.4
202009020106,13,1716,42.5,43954.5,3092.4,418.0
202009020107,10,720,36.0,16998.3,926.1,167.5
202009020108,8,336,16.3,6031.3,462.3,79.8
202009020109,12,1320,77.2,13914.4,1319.0,318.4
202009020110,12,1320,88.2,50137.5,1588.4,324.6
202009020111,10,720,21.6,11854.2,1229.2,175.5
202009020112,10,720,42.8,13827.0,870.7,153.9
202006030201,16,3360,71.1,769999.8,9473.2,763.5
202006030202,16,3360,95.2,769999.8,7697.1,758.2
202007010801,16,3360,55.1,127293.2,6734.7,825.7
202007010802,11,990,47.0,28319.7,1266.1,225.8
202007010803,18,4896,87.7,769999.8,14155.8,1186.3
202007010804,17,4080,132.5,372608.4,8169.1,915.4
202007010805,16,3360,182.0,38180.8,3308.5,833.4
202007010806,11,990,35.4,19411.4,1280.9,235.3
202007010807,18,4896,81.5,170124.6,8623.8,1197.3
202007010808,14,2184,158.4,30376.1,2008.1,538.6
202007010809,10,720,59.2,10801.3,704.2,164.5
202007010810,16,3360,76.5,134421.4,5646.2,759.2
202007010811,18,4896,134.1,769999.8,6821.6,1322.2
202007010812,16,3360,125.1,114191.2,4759.3,782.9
202009020201,13,1716,35.7,89583.4,3462.7,380.3
202009020202,16,3360,51.7,246475.4,8507.8,816.5
202009020203,14,2184,39.5,63727.0,4408.6,572.3
202009020204,12,1320,82.2,31312.0,1409.6,298.7
202009020205,16,3360,44.6,221893.4,7639.8,847.2
202009020206,18,4896,67.1,769999.8,11219.7,1190.8
202009020207,14,2184,47.1,81771.0,3725.4,518.2
202009020208,10,720,33.6,19738.3,1103.3,180.2
202009020209,9,504,39.7,7309.1,533.8,127.5
202009020210,9,504,36.9,8187.4,559.6,112.5
202009020211,13,1716,44.0,32793.5,2356.2,403.3
202009020212,14,2184,64.0,85226.8,3148.1,499.7
202006030203,15,2730,60.1,665309.7,10448.1,787.5
202006030204,16,3360,52.7,769999.8,8474.2,840.4
202006030205,16,3360,51.8,194724.5,6985.2,824.8
202006030206,11,990,41.6,24313.3,1429.2,220.8
202006030207,16,3360,103.0,395090.6,6731.3,749.4
202006030208,15,2730,81.0,284569.4,5461.0,621.0
202006030209,11,990,77.5,5476.2,906.8,240.9
202006030210,16,3360,75.3,130754.5,5187.5,784.8
202006030211,16,3360,77.5,135523.8,5382.2,809.2
202006030212,11,990,57.4,28522.6,1143.8,218.2
202006030301,16,3360,54.8,769999.8,9405.2,820.2
202006030302,16,3360,80.9,769999.8,10475.4,697.1
202006030303,16,3360,56.7,769999.8,13566.7,804.3
202006030304,16,3360,30.4,769999.8,11396.1,914.1
202006030305,18,4896,95.1,769999.8,14977.0,1098.3
202006030306,12,1320,41.0,86584.6,2312.2,298.1
202006030307,13,1716,49.5,104117.5,2837.9,392.1
202006030308,11,990,34.6,88658.5,1917.6,222.3
202006030309,11,990,46.6,53029.6,1485.5,225.9
202006030310,17,4080,115.1,211771.3,5979.4,952.9
202006030311,16,3360,132.5,203852.2,4475.9,774.9
202006030312,16,3360,121.5,619847.3,5078.4,713.0
202009020301,16,3360,46.4,513195.6,8555.7,824.2
202009020302,16,3360,36.6,769999.8,12674.7,900.7
202009020303,15,2730,52.7,769999.8,8130.7,701.2
202009020304,18,4896,31.8,769999.8,21789.5,1517.0
202009020305,16,3360,92.5,117252.6,5176.4,746.5
202009020306,8,336,13.3,7718.4,558.6,76.5
202009020307,11,990,27.9,18786.4,1845.5,233.9
202009020308,14,2184,136.0,115623.9,2667.3,434.1
202009020309,8,336,15.6,6719.1,473.2,71.8
202009020310,14,2184,55.1,60276.1,3393.5,519.6
202009020311,16,3360,59.8,183817.2,7683.1,817.0
202009020312,12,1320,25.4,45102.8,2177.9,288.9
202006030401,15,2730,47.4,769999.8,17090.5,780.4
202006030402,16,3360,44.7,769999.8,11449.8,879.1
202006030403,15,2730,34.8,769999.8,14411.5,752.2
202006030404,10,720,20.2,30165.8,1428.5,172.4
202006030405,18,4896,30.2,769999.8,32639.0,1462.2
202006030406,16,3360,68.1,769999.8,6984.3,776.9
202006030407,17,4080,52.4,769999.8,14150.4,1061.2
202006030408,11,990,65.9,24071.7,1050.2,213.7
202006030409,12,1320,94.6,17833.7,1233.2,312.9
202006030410,12,1320,38.3,60473.0,2113.2,307.6
202006030411,16,3360,74.5,520945.1,6942.6,789.0
202006030412,16,3360,173.3,133616.1,3954.2,768.2
202009020401,16,3360,29.6,769999.8,12693.1,947.4
202009020402,16,3360,30.9,650671.2,10512.0,905.0
