race_id,num_horses,wide_min,wide_max,wide_median
202107050509,8,2.0,47.0,9.5
202107050510,12,2.9,129.2,25.0
202107050511,16,2.9,210.9,52.9
202107050512,18,3.7,196.4,58.0
202106040601,14,1.9,201.2,51.6
202106040602,16,3.0,248.3,54.8
202106040603,11,2.3,152.9,24.0
202106040604,15,2.3,260.4,57.4
202106040605,16,2.4,225.3,66.2
202106040606,15,4.0,243.4,48.6
202106040607,16,4.3,275.5,48.5
202106040608,14,2.5,173.1,35.5
202106040609,10,2.6,161.5,19.5
202106040610,12,2.1,72.1,31.5
202106040611,16,3.0,237.2,52.0
202106040612,16,3.1,256.8,57.6
202107050601,8,1.7,52.8,11.7
202107050602,10,2.9,54.5,17.3
202107050603,11,3.2,135.8,20.1
202107050604,13,2.7,160.5,30.0
202107050605,16,2.3,187.4,56.8
202107050606,14,3.2,131.3,37.2
202107050607,10,1.9,66.1,16.3
202107050608,16,2.8,215.4,46.4
202107050609,8,1.9,84.7,10.3
202107050610,9,1.9,66.0,14.6
202107050611,16,3.0,184.2,44.8
202107050612,16,3.1,211.1,49.2
202106040701,12,2.2,129.8,27.4
202106040702,13,2.8,208.3,31.7
202106040703,14,1.9,185.8,44.5
202106040704,16,2.2,243.9,73.5
202106040705,17,3.6,242.3,62.4
202106040706,16,2.5,243.3,52.6
202106040707,15,3.1,228.8,46.4
202106040708,16,2.4,189.0,54.6
202106040709,13,2.4,126.0,29.4
202106040710,16,3.5,195.5,43.7
202106040711,16,2.9,203.8,55.5
202106040712,16,2.7,235.5,49.0
202107050701,14,2.4,182.8,41.4
202107050702,10,1.8,67.5,16.4
202107050703,12,2.7,125.1,26.5
202107050704,12,2.4,138.7,26.3
202107050705,11,3.4,69.2,17.7
202107050706,14,4.2,144.4,31.1
202107050707,10,2.7,66.6,14.4
202107050708,10,2.0,85.8,16.8
202107050709,18,5.9,244.1,56.7
202107050710,16,2.0,191.6,59.7
202107050711,10,1.7,92.1,19.1
202107050712,16,3.2,185.9,49.6
202106040801,14,3.4,208.2,43.1
202106040802,16,2.4,249.2,70.1
202106040803,16,2.9,248.3,56.7
202106040804,16,2.6,250.3,69.0
202106040805,16,3.3,258.3,62.3
202106040806,16,3.4,268.1,76.8
202106040807,16,3.9,224.9,46.6
202106040808,15,2.6,240.7,56.6
202106040809,10,2.1,155.3,21.6
202106040810,16,3.3,253.7,49.5
202106040811,13,3.6,119.3,25.9
202106040812,16,3.3,199.6,47.1
202107050801,14,4.4,146.9,32.9
202107050802,9,1.6,64.8,14.6
202107050803,11,3.2,139.1,21.9
202107050804,12,3.1,111.7,23.1
202107050805,12,2.9,128.1,22.9
202107050806,13,4.0,142.4,28.4
202107050807,16,3.1,168.0,46.7
202107050808,13,2.9,163.4,29.4
202107050809,7,1.6,26.3,5.7
202107050810,13,3.6,78.9,27.4
202107050811,16,4.2,210.3,42.9
202107050812,13,2.7,151.9,33.4
202106040901,15,2.5,249.0,62.9
202106040902,16,2.1,213.3,65.2
202106040903,16,3.2,241.1,61.4
202106040904,16,3.4,215.6,47.7
202106040905,14,2.6,227.7,43.5
202106040906,16,3.0,239.0,61.3
202106040907,9,1.7,90.8,16.4
202106040908,16,4.6,271.1,54.9
202106040909,8,2.0,111.8,10.6
202106040910,12,2.1,142.5,27.1
202106040911,16,2.5,221.0,61.4
202106040912,16,3.0,197.9,44.7
202107050901,12,3.0,98.9,25.9
202107050902,15,2.4,196.4,46.1
202107050903,18,2.9,218.2,69.1
202107050904,10,2.5,54.0,15.2
202107050905,15,2.9,209.8,47.0
202107050906,12,3.3,150.6,26.6
202107050907,16,4.6,169.3,38.4
202107050908,16,3.3,240.7,55.5
202107050909,8,1.8,50.5,10.6
202107050910,16,2.8,168.5,57.0
202107050911,16,2.4,202.2,56.9
202107050912,16,4.6,223.1,39.8
202104050101,14,2.1,147.0,41.4
202104050102,15,1.9,215.3,57.1
202104050103,13,1.9,163.8,39.8
202104050104,9,3.7,45.5,11.4
202104050105,14,3.4,149.7,33.5
202104050106,13,2.7,93.1,30.6
202104050107,15,3.2,245.8,40.7
202104050108,18,5.3,224.7,54.7
202104050109,11,2.5,140.7,21.8
202104050110,13,2.7,151.0,29.1
202104050111,9,1.9,60.7,11.6
202104050112,18,4.6,245.3,62.1
202105040101,14,2.6,141.3,35.9
202105040102,12,2.3,136.8,26.8
202105040103,16,2.5,220.8,55.4
202105040104,16,4.3,263.6,51.3
202105040105,16,3.1,216.8,50.1
202105040106,16,2.3,231.4,68.6
202105040107,12,3.0,150.2,23.8
202105040108,16,3.8,258.6,47.9
202105040109,9,1.7,60.6,13.9
202105040110,16,2.8,240.2,62.6
202105040111,7,1.4,28.1,6.6
202105040112,13,3.0,132.2,29.0
202109040101,11,2.7,112.8,20.5
202109040102,9,1.8,80.7,16.3
202109040103,7,1.4,27.9,7.1
202109040104,10,2.4,56.1,15.3
202109040105,12,2.3,116.5,28.4
202109040106,10,2.1,72.6,17.0
202109040107,16,3.4,226.5,48.2
202109040108,9,2.1,55.3,13.3
202109040109,10,2.6,89.3,15.2
202109040110,16,3.2,181.1,46.7
202109040111,16,2.5,154.3,49.4
202109040112,11,2.3,99.5,17.9
202104050201,15,3.2,232.4,45.6
202104050202,18,5.1,237.7,58.4
202104050203,15,4.9,240.3,38.6
202104050204,13,2.0,133.9,39.5
202104050205,18,3.8,263.9,62.8
202104050206,15,3.7,192.8,33.5
202104050207,13,2.9,92.0,26.9
202104050208,18,3.1,234.0,69.9
202104050209,13,2.0,134.2,36.1
202104050210,10,2.4,53.3,15.4
202104050211,18,4.7,265.4,57.1
202104050212,15,2.7,201.1,47.9
202105040201,16,3.2,196.3,49.8
202105040202,15,4.4,267.4,39.0
202105040203,12,1.6,164.8,35.4
202105040204,18,2.6,248.5,76.7
202105040205,12,2.2,124.9,27.6
202105040206,16,3.6,207.1,49.0
202105040207,12,4.4,129.6,22.5
202105040208,12,2.5,124.5,26.8
202105040209,18,2.3,231.2,69.7
202105040210,16,3.0,188.5,51.8
202105040211,13,2.2,84.3,35.7
202105040212,16,3.2,168.1,45.3
202109040201,9,2.3,118.4,11.3
202109040202,13,3.7,128.8,28.6
202109040203,8,1.5,51.9,9.5
202109040204,14,2.6,155.8,34.6
202109040205,11,2.2,80.4,23.5
202109040206,11,3.0,80.2,19.2
202109040207,12,2.8,68.2,25.6
202109040208,12,2.7,131.6,26.7
202109040209,9,1.7,49.5,13.1
202109040210,15,3.7,179.4,40.4
202109040211,14,2.5,147.9,36.3
202109040212,16,3.0,216.2,47.1
202104050301,11,2.5,122.0,16.2
202104050302,11,2.2,68.7,17.9
202104050303,12,3.3,142.1,24.0
202104050304,11,1.7,110.0,23.2
202104050305,10,3.1,53.6,16.0
202104050306,15,3.6,178.7,37.6
202104050307,12,2.7,81.1,24.9
202104050308,9,2.5,39.5,13.1
202104050309,18,3.8,259.5,56.6
202104050310,13,2.1,82.4,35.6
202104050311,15,3.6,209.4,44.1
202104050312,18,3.6,231.5,55.9
202105040301,16,3.4,222.9,54.2
202105040302,13,2.6,157.0,31.4
202105040303,18,3.2,261.5,67.5
202105040304,15,4.0,262.6,36.2
202105040305,18,2.2,243.9,91.2
202105040306,16,4.1,175.4,41.8
202105040307,14,2.6,199.0,40.5
202105040308,8,2.5,51.1,10.2
202105040309,9,2.6,61.3,12.4
202105040310,18,5.9,262.0,49.6
202105040311,18,3.1,221.1,64.4
202105040312,16,5.6,190.7,41.1
202109040301,10,1.9,59.4,19.4
202109040302,12,1.8,142.0,32.0
202109040303,9,1.8,49.9,11.8
202109040304,8,1.6,31.9,12.4
202109040305,15,3.4,179.8,40.3
202109040306,11,2.3,124.1,25.6
202109040307,12,2.7,88.1,25.1
202109040308,11,1.8,86.5,24.3
202109040309,7,1.3,28.3,8.2
202109040310,11,3.8,46.1,16.2
202109040311,16,6.8,185.1,42.0
202109040312,15,3.2,224.3,43.7
202104050401,14,4.0,199.4,35.4
202104050402,13,4.6,184.0,31.0
202104050403,14,3.7,140.8,30.9
202104050404,9,1.9,75.3,13.7
202104050405,16,4.0,221.9,50.4
202104050406,14,2.7,180.9,33.2
202104050407,9,2.0,58.5,11.8
202104050408,14,4.6,126.8,29.1
202104050409,17,4.7,210.0,52.3
202104050410,17,1.9,192.9,67.9
202104050411,18,3.7,222.7,62.3
202104050412,11,2.4,67.2,23.7
202105040401,14,3.1,191.0,40.4
202105040402,11,2.0,120.2,22.3
202105040403,9,1.6,111.1,13.6
202105040404,16,2.4,257.4,58.2
202105040405,18,4.7,268.0,68.0
202105040406,16,2.5,243.5,69.9
202105040407,10,2.2,112.1,16.2
202105040408,16,2.5,239.6,62.1
202105040409,12,2.2,152.4,27.5
202105040410,16,2.7,214.0,50.2
202105040411,18,3.9,256.2,59.8
202105040412,12,2.8,117.1,28.3
202109040401,11,2.0,115.0,25.7
202109040402,11,3.3,136.8,21.5
202109040403,9,2.8,56.1,10.7
202109040404,12,2.9,128.4,26.3
202109040405,16,3.0,160.7,51.8
202109040406,8,1.7,37.0,8.9
202109040407,10,2.8,79.0,15.4
202109040408,14,4.6,202.2,30.2
202109040409,6,2.3,7.1,4.0
202109040410,15,3.3,232.9,36.1
202109040411,16,2.3,237.1,66.6
202109040412,16,4.1,209.2,47.7
202104050501,12,2.5,121.0,26.6
202104050502,15,6.2,173.4,31.9
202104050503,12,3.2,125.5,23.6
202104050504,11,2.9,117.1,24.1
202104050505,13,2.6,164.2,34.6
202104050506,15,3.2,236.3,45.9
202104050507,12,2.4,160.6,27.1
202104050508,14,3.0,99.4,31.8
202104050509,12,2.3,140.3,28.2
202104050510,12,4.2,76.6,21.3
202104050511,15,3.9,154.6,38.6
202104050512,11,4.0,111.5,19.9
202105040501,16,4.1,184.1,42.9
202105040502,15,3.0,231.6,45.3
202105040503,13,2.0,198.0,41.5
202105040504,18,3.5,257.7,70.5
202105040505,16,2.8,191.0,52.0
202105040506,15,3.0,240.0,50.5
202105040507,9,2.0,61.5,13.6
202105040508,18,3.4,275.3,82.5
202105040509,8,2.2,90.2,11.2
202105040510,16,2.6,224.2,54.5
202105040511,17,3.8,240.4,47.8
202105040512,16,2.2,212.3,66.9
202109040501,14,3.9,154.5,31.9
202109040502,12,4.2,113.1,23.7
202109040503,9,1.6,71.0,16.0
202109040504,12,2.1,112.0,26.8
202109040505,12,2.7,123.1,25.2
202109040506,11,2.5,115.5,20.4
202109040507,15,2.2,191.4,46.8
202109040508,15,2.8,238.4,43.6
202109040509,9,2.0,55.7,11.3
202109040510,16,3.9,246.0,52.4
202109040511,16,5.5,157.5,37.4
202109040512,16,4.3,217.9,49.0
202104050601,17,2.6,244.0,71.2
202104050602,15,3.0,221.8,42.8
202104050603,14,2.9,154.2,31.0
202104050604,9,1.9,62.8,13.3
202104050605,15,4.1,248.8,48.9
202104050606,12,3.6,84.8,23.6
202104050607,14,2.8,154.0,35.6
202104050608,13,3.4,134.3,28.0
202104050609,13,4.4,126.1,24.8
202104050610,16,3.4,192.2,48.0
202104050611,7,1.9,22.8,5.7
202104050612,14,4.5,166.4,32.8
202105040601,11,1.9,159.5,22.8
202105040602,14,2.2,203.5,38.6
202105040603,12,2.7,168.9,27.2
202105040604,16,2.4,202.4,60.6
202105040605,16,3.2,234.1,56.6
202105040606,8,2.0,43.7,10.1
202105040607,9,2.8,63.4,11.7
202105040608,16,3.7,247.4,46.3
202105040609,9,1.8,118.7,13.5
202105040610,11,2.0,90.2,22.8
202105040611,16,3.7,231.1,49.2
202105040612,12,3.3,90.9,24.9
202109040601,10,2.3,93.8,19.4
202109040602,10,1.7,88.2,18.7
202109040603,16,3.8,177.7,44.1
202109040604,14,4.4,167.4,30.8
202109040605,10,1.9,72.9,16.9
202109040606,12,2.6,126.1,25.7
202109040607,10,2.2,75.8,17.7
202109040608,15,3.3,219.7,43.1
202109040609,13,2.7,182.7,30.8
202109040610,14,2.5,183.5,37.0
202109040611,18,3.8,190.0,57.1
202109040612,16,5.1,216.0,45.5
202104050701,14,2.5,150.2,35.0
202104050702,12,3.2,124.4,22.7
202104050703,15,2.5,225.4,55.0
202104050704,10,2.7,96.4,14.8
202104050705,18,3.2,236.6,69.2
202104050706,12,2.9,113.6,24.1
202104050707,13,2.2,154.1,32.8
202104050708,18,3.7,214.5,61.4
202104050709,12,2.3,84.4,25.0
202104050710,13,3.6,73.3,26.5
202104050711,9,2.0,59.0,13.1
202104050712,16,4.2,244.1,44.3
202105040701,12,2.0,137.4,29.7
202105040702,16,2.5,241.9,74.2
202105040703,9,1.5,83.9,20.3
202105040704,14,3.1,142.1,36.5
202105040705,12,2.3,120.9,26.3
202105040706,16,4.4,253.5,50.0
202105040707,14,2.5,210.7,41.8
202105040708,9,1.6,81.6,15.4
202105040709,14,3.7,142.6,31.0
202105040710,16,3.1,257.5,59.5
202105040711,11,2.8,93.0,18.3
202105040712,16,4.5,223.3,42.5
202109040701,10,2.1,82.3,15.2
202109040702,10,2.0,122.1,18.1
202109040703,15,3.2,231.2,45.9
202109040704,16,3.7,197.6,46.6
202109040705,12,3.0,62.7,22.8
202109040706,13,5.2,133.0,26.3
202109040707,7,1.5,25.4,6.7
202109040708,11,3.6,81.0,18.2
202109040709,6,1.3,31.2,4.7
202109040710,16,2.6,177.8,53.3
202109040711,18,4.2,168.0,51.9
202109040712,10,3.0,112.3,14.6
202104050801,15,2.2,207.3,49.2
202104050802,11,2.7,96.1,19.6
202104050803,15,3.1,169.9,43.2
202104050804,14,2.8,140.8,35.4
202104050805,18,5.5,277.6,59.2
202104050806,15,5.2,137.7,32.7
202104050807,18,5.2,264.9,58.7
202104050808,14,3.1,156.6,34.5
202104050809,14,3.4,174.1,32.2
202104050810,18,6.3,238.7,52.6
202104050811,18,4.4,237.9,58.7
202104050812,15,2.9,224.1,43.3
202105040801,15,2.3,246.8,53.1
202105040802,11,2.8,138.3,23.5
202105040803,12,2.6,133.6,28.8
202105040804,16,3.4,248.0,50.0
202105040805,11,2.5,98.5,21.0
202105040806,17,5.6,205.7,44.3
202105040807,13,3.0,127.3,29.0
202105040808,8,1.7,52.7,10.6
202105040809,8,1.4,53.2,9.6
202105040810,16,7.3,204.1,41.4
202105040811,16,2.1,195.7,64.6
202105040812,16,4.1,256.8,53.0
202109040801,12,2.3,92.5,25.4
202109040802,10,2.4,90.3,17.8
202109040803,12,2.2,128.5,24.6
202109040804,16,2.6,166.9,54.0
202109040805,14,2.5,134.6,37.8
202109040806,16,3.3,197.1,46.7
202109040807,12,2.3,65.2,27.8
202109040808,11,2.2,76.1,23.0
202109040809,11,3.4,115.6,20.3
202109040810,16,2.9,169.4,50.1
202109040811,15,2.9,178.9,45.1
202109040812,13,4.6,124.6,28.7
202103020101,16,2.6,239.8,56.9
202103020102,16,3.3,227.8,55.3
202103020103,15,4.0,183.3,39.4
202103020104,12,2.5,129.4,27.3
202103020105,10,2.6,75.5,15.9
202103020106,13,2.4,156.2,32.8
202103020107,16,5.2,269.6,45.8
202103020108,16,6.0,186.8,37.8
202103020109,12,3.4,97.2,23.8
202103020110,16,2.8,232.9,53.3
202103020111,15,3.0,205.0,42.6
202103020112,16,2.8,203.5,48.4
202105050101,15,1.8,208.7,64.2
202105050102,13,2.8,164.9,31.3
202105050103,13,2.0,189.4,35.3
202105050104,10,1.6,130.3,22.0
202105050105,9,1.8,135.4,15.7
202105050106,13,1.9,188.2,34.6
202105050107,13,3.3,80.8,28.4
202105050108,15,2.6,186.7,41.3
202105050109,18,2.6,238.6,72.3
202105050110,9,1.8,61.3,13.0
202105050111,14,4.3,191.6,29.8
202105050112,16,3.0,242.2,51.8
202109050101,11,1.9,96.2,24.5
202109050102,11,2.9,124.9,24.8
202109050103,17,2.3,211.9,69.5
202109050104,12,2.8,137.2,25.3
202109050105,9,2.3,44.4,10.9
202109050106,12,2.2,135.0,27.3
202109050107,15,2.7,190.1,47.9
202109050108,13,2.6,117.4,30.7
202109050109,9,2.7,60.6,10.6
202109050110,16,3.7,215.5,46.2
202109050111,10,1.9,81.6,17.0
202109050112,16,4.0,198.6,43.6
202103020201,15,2.4,172.6,45.5
202103020202,16,3.4,212.6,45.8
202103020203,15,3.1,231.0,45.1
202103020204,11,3.2,73.5,18.0
202103020205,16,2.0,227.9,74.6
202103020206,16,3.7,239.2,47.0
202103020207,13,3.0,146.8,27.8
202103020208,16,3.1,237.7,54.2
202103020209,16,3.3,205.4,51.3
202103020210,16,3.0,233.9,47.7
202103020211,16,3.7,214.4,44.6
202103020212,16,4.3,178.5,41.6
202105050201,14,2.3,202.4,41.7
202105050202,18,3.1,263.3,76.0
202105050203,10,1.5,95.6,20.6
202105050204,10,2.3,83.6,16.1
202105050205,12,2.5,89.7,25.6
202105050206,13,2.8,128.9,29.7
202105050207,16,2.8,227.6,55.4
202105050208,9,2.1,82.3,13.0
202105050209,8,1.9,130.5,13.3
202105050210,15,2.7,182.4,47.6
202105050211,15,4.3,148.3,35.0
202105050212,14,4.1,169.3,30.8
202109050201,9,2.0,61.6,16.4
202109050202,12,2.4,92.7,25.9
202109050203,13,2.5,175.6,31.8
202109050204,12,2.9,94.2,24.4
202109050205,7,1.6,43.6,8.3
202109050206,11,2.6,65.8,23.6
202109050207,13,2.9,139.4,31.9
202109050208,14,9.3,119.1,24.8
202109050209,13,3.0,133.4,27.5
202109050210,14,2.4,195.2,35.8
202109050211,16,3.3,233.0,49.0
202109050212,9,1.8,43.0,11.8
202103020301,16,2.3,220.1,61.2
202103020302,15,2.8,228.3,51.4
202103020303,16,4.7,258.1,58.5
202103020304,16,2.7,205.0,51.0
202103020305,14,3.1,186.2,33.5
202103020306,16,4.0,186.9,47.1
202103020307,16,2.7,226.9,58.0
202103020308,15,4.6,143.4,33.8
202103020309,15,3.0,244.0,49.1
202103020310,14,3.5,175.0,32.0
202103020311,15,5.2,169.1,32.4
202103020312,16,4.8,207.7,42.0
202105050301,13,2.1,195.0,33.6
202105050302,18,5.0,196.1,55.4
202105050303,16,3.3,263.0,51.5
202105050304,15,2.1,213.0,54.2
202105050305,13,3.6,178.2,28.9
202105050306,10,2.4,77.6,17.2
202105050307,13,3.4,165.6,28.4
202105050308,11,3.4,98.7,20.5
202105050309,16,3.6,233.7,42.0
202105050310,18,4.3,239.0,57.5
202105050311,16,4.2,184.2,42.7
202105050312,16,2.2,242.1,52.8
202109050301,10,1.7,85.7,21.2
202109050302,15,2.1,189.8,52.0
202109050303,16,3.2,237.0,50.2
202109050304,10,2.3,72.9,15.1
202109050305,12,2.7,115.6,27.2
202109050306,10,2.3,74.2,14.9
202109050307,15,2.7,151.4,41.9
202109050308,13,2.3,156.7,31.1
202109050309,11,3.2,115.2,18.3
202109050310,16,3.8,241.5,53.9
202109050311,7,1.9,39.4,6.8
202109050312,13,2.8,132.3,29.5
202103020401,15,3.1,164.7,42.7
202103020402,15,3.8,244.7,40.4
202103020403,15,3.7,227.6,35.3
202103020404,11,2.2,115.8,21.2
202103020405,10,1.9,72.4,21.0
202103020406,13,2.9,113.4,28.8
202103020407,16,4.8,266.0,42.1
202103020408,16,5.7,190.8,35.4
202103020409,16,4.0,211.2,43.9
202103020410,16,3.2,227.5,46.9
202103020411,16,5.1,138.4,38.0
202103020412,15,3.8,215.0,38.7
202105050401,13,3.5,189.5,31.8
202105050402,14,2.5,196.7,44.6
202105050403,15,2.6,242.4,51.0
202105050404,14,4.2,213.5,33.4
202105050405,9,2.5,63.8,12.6
202105050406,11,3.1,97.7,21.2
202105050407,14,3.9,200.2,33.1
202105050408,10,1.8,119.0,16.6
202105050409,14,2.7,146.7,34.0
202105050410,8,3.7,65.3,6.0
202105050411,18,3.9,239.9,60.4
202105050412,16,2.6,210.3,54.9
202109050401,12,2.4,95.4,24.3
202109050402,11,2.0,120.3,25.9
202109050403,17,2.5,232.3,72.0
202109050404,12,3.0,159.8,27.7
202109050405,14,3.1,170.0,35.5
202109050406,9,2.4,64.3,12.1
202109050407,10,2.1,83.2,18.0
202109050408,8,2.1,27.0,9.0
202109050409,6,1.3,38.4,4.9
202109050410,16,2.9,182.0,54.9
202109050411,17,3.3,260.7,56.2
202109050412,15,2.9,222.3,41.0
202103020501,15,2.5,201.0,51.6
202103020502,15,2.8,165.7,42.0
202103020503,16,2.5,212.2,49.4
202103020504,16,3.1,230.1,52.5
202103020505,12,3.7,111.8,21.8
202103020506,15,4.6,251.4,34.7
202103020507,16,2.9,217.6,46.7
202103020508,16,3.9,231.7,49.8
202103020509,16,2.7,244.7,47.7
202103020510,16,3.1,210.5,49.2
202103020511,16,3.8,207.2,47.4
202103020512,16,4.2,140.3,44.9
202105050501,16,3.5,251.7,56.9
202105050502,14,3.8,238.0,39.2
202105050503,16,3.6,240.7,43.6
202105050504,16,3.7,257.3,60.7
202105050505,15,3.4,240.0,46.9
202105050506,9,2.7,69.8,12.6
202105050507,16,2.8,224.5,48.1
202105050508,13,3.4,193.7,30.9
202105050509,16,4.0,210.7,43.5
202105050510,17,5.2,198.0,46.7
202105050511,12,3.9,125.4,21.1
202105050512,18,4.6,290.5,67.9
202109050501,13,2.1,128.2,35.3
202109050502,15,3.7,215.1,42.1
202109050503,16,3.6,207.1,41.2
202109050504,18,2.8,230.5,64.4
202109050505,15,2.9,233.0,39.4
202109050506,13,4.3,116.5,27.0
202109050507,10,3.5,41.5,13.5
202109050508,18,3.5,242.4,62.9
202109050509,8,1.9,60.2,11.0
202109050510,11,2.3,111.7,20.0
202109050511,16,3.3,144.6,51.6
202109050512,16,3.6,213.8,42.4
202103020601,16,3.8,243.2,43.8
202103020602,15,3.1,246.9,48.7
202103020603,16,2.8,196.5,47.0
202103020604,14,2.8,181.8,36.5
202103020605,11,2.1,95.6,21.4
202103020606,15,3.0,206.0,41.5
202103020607,16,3.3,205.6,57.9
202103020608,16,5.1,152.5,38.2
202103020609,16,2.9,222.1,51.3
202103020610,16,5.3,223.3,42.6
202103020611,15,2.9,182.1,45.1
202103020612,15,1.9,186.9,59.9
202105050601,16,3.2,260.4,61.6
202105050602,18,3.4,281.5,92.9
202105050603,15,3.1,252.6,44.5
202105050604,18,3.2,267.9,87.2
202105050605,16,2.1,242.0,60.2
202105050606,8,1.9,46.9,9.7
202105050607,16,4.8,173.4,38.8
202105050608,14,2.6,194.1,38.7
202105050609,9,2.5,56.1,10.8
202105050610,12,4.9,94.3,22.9
202105050611,16,3.2,223.0,43.5
202105050612,18,2.8,256.9,62.4
202109050601,11,1.6,62.0,28.2
202109050602,15,3.2,175.3,37.1
202109050603,11,2.4,87.8,19.5
202109050604,16,2.5,185.1,51.5
202109050605,8,1.8,82.4,10.8
202109050606,13,3.2,162.7,27.4
202109050607,16,3.3,214.5,49.9
202109050608,15,3.5,160.5,36.6
202109050609,11,2.1,124.8,24.8
202109050610,11,2.7,126.9,22.2
202109050611,16,2.5,247.0,51.9
202109050612,16,2.9,189.9,51.3
202105050701,16,3.5,273.0,56.6
202105050702,18,3.9,284.6,65.3
202105050703,12,1.7,142.1,31.0
202105050704,11,2.2,144.9,24.5
202105050705,16,1.8,225.1,73.8
202105050706,16,4.6,263.1,55.1
202105050707,11,2.2,151.6,23.6
202105050708,16,3.6,238.7,52.3
202105050709,15,3.0,235.1,52.0
202105050710,16,2.0,223.9,62.0
202105050711,17,3.9,227.6,62.3
202105050712,18,3.3,241.5,76.3
202109050701,10,1.6,94.8,20.6
202109050702,16,2.4,194.3,62.2
202109050703,18,2.9,238.3,73.9
202109050704,18,2.7,197.2,61.5
202109050705,13,3.7,149.9,29.7
202109050706,8,1.5,37.7,11.0
202109050707,12,4.4,151.6,20.1
202109050708,16,3.6,211.6,45.2
202109050709,7,1.4,39.1,6.9
202109050710,16,3.4,208.8,52.2
202109050711,10,3.1,68.4,14.0
202109050712,16,3.6,223.6,44.6
202105050801,16,2.8,258.3,85.4
202105050802,18,2.1,236.2,127.6
202105050803,16,1.7,201.8,73.7
202105050804,14,2.9,200.5,39.4
202105050805,16,2.9,241.6,61.5
202105050806,9,1.5,89.2,16.9
202105050807,16,3.2,254.8,49.3
202105050808,8,2.7,57.2,10.2
202105050809,14,2.9,128.9,34.9
202105050810,16,2.6,212.0,49.3
202105050811,16,6.3,201.3,42.1
202105050812,18,2.5,224.2,69.2
202109050801,14,4.4,144.9,30.1
202109050802,16,3.3,226.7,55.5
202109050803,14,3.1,154.4,37.4
202109050804,11,2.3,93.1,21.5
202109050805,8,1.6,41.5,10.3
202109050806,8,2.3,25.7,9.8
202109050807,15,2.1,202.8,50.1
202109050808,16,5.3,261.1,49.3
202109050809,8,2.0,52.1,10.3
202109050810,11,2.5,139.9,21.4
202109050811,16,3.4,210.1,42.3
202109050812,16,3.6,142.5,41.8
202106050101,16,2.2,240.6,74.0
202106050102,16,3.0,247.6,52.1
202106050103,15,2.7,237.7,48.4
202106050104,12,1.9,92.9,27.3
202106050105,16,3.8,262.0,52.2
202106050106,15,1.9,228.9,55.9
202106050107,16,3.9,244.7,54.0
202106050108,13,3.2,136.2,28.8
202106050109,15,3.6,245.4,40.7
202106050110,16,2.2,227.9,51.8
202106050111,13,7.5,130.7,24.9
202106050112,16,2.3,217.1,49.2
202107060101,12,2.6,128.8,27.0
202107060102,12,3.0,119.5,24.8
202107060103,16,2.7,198.3,54.8
202107060104,16,2.8,207.8,50.7
202107060105,16,2.2,193.2,54.1
202107060106,14,3.2,178.1,38.4
202107060107,18,3.9,212.3,56.9
202107060108,16,3.2,180.1,43.9
202107060109,16,3.3,217.3,50.1
202107060110,16,2.8,205.7,53.4
202107060111,18,3.6,245.4,57.3
202107060112,18,3.0,246.5,60.0
202109060101,9,1.4,66.9,15.4
202109060102,11,1.7,122.9,23.1
202109060103,9,1.6,82.0,18.4
202109060104,12,2.4,116.8,26.3
202109060105,11,2.2,80.1,21.4
202109060106,10,2.3,47.0,16.3
202109060107,13,2.7,191.6,35.7
202109060108,11,3.3,141.4,24.8
202109060109,9,1.6,73.5,15.1
202109060110,16,2.4,204.7,50.6
202109060111,11,1.9,118.9,25.5
202109060112,14,3.1,136.7,32.0
202106050201,16,2.6,248.3,72.2
202106050202,16,3.1,202.4,54.9
202106050203,16,3.3,268.6,62.7
202106050204,16,2.8,243.0,55.0
202106050205,8,1.8,57.7,10.2
202106050206,11,2.1,73.3,22.7
202106050207,16,3.2,184.2,46.7
202106050208,16,2.4,225.9,63.1
202106050209,15,5.0,254.3,39.1
202106050210,16,4.8,253.7,51.5
202106050211,16,3.9,233.8,42.3
202106050212,8,2.0,40.9,9.7
202107060201,9,1.9,78.7,12.4
202107060202,16,4.0,186.8,42.3
202107060203,16,3.0,228.7,55.9
202107060204,18,4.3,285.9,69.2
202107060205,6,1.5,15.4,4.4
202107060206,16,5.9,231.7,37.5
202107060207,14,2.3,188.1,43.2
202107060208,18,4.5,254.0,56.5
202107060209,9,2.6,55.8,11.2
202107060210,13,3.0,136.2,28.2
202107060211,16,3.7,241.7,51.6
202107060212,16,2.6,242.5,58.2
202109060201,15,2.3,212.5,54.5
202109060202,12,1.7,130.2,33.3
202109060203,10,2.8,91.8,14.4
202109060204,10,2.1,99.2,17.3
202109060205,14,2.3,142.1,39.7
202109060206,10,3.2,70.6,16.0
202109060207,14,1.8,153.1,42.4
202109060208,10,2.8,70.8,15.3
202109060209,8,2.2,63.4,10.5
202109060210,8,1.8,41.4,10.4
202109060211,16,2.9,194.6,51.5
202109060212,14,4.0,159.7,30.5
202106050301,16,2.9,249.9,60.6
202106050302,14,3.0,216.9,44.3
202106050303,15,3.1,244.7,56.0
202106050304,16,4.6,261.8,48.2
202106050305,12,2.6,112.5,26.2
202106050306,7,2.2,23.1,5.8
202106050307,16,3.3,248.1,47.2
202106050308,16,2.1,183.9,58.5
202106050309,10,2.2,130.6,18.5
202106050310,16,3.9,236.1,59.2
202106050311,16,2.8,216.0,46.5
