race_id,num_horses,umaren_count,umaren_min,umaren_max,umaren_median,umaren_p10
202104020605,15,105,12.6,9999.8,392.4,55.4
202104020606,16,120,13.7,6316.8,418.5,64.3
202104020607,15,105,12.7,7270.3,324.3,53.6
202104020608,14,91,9.5,2291.6,278.8,50.4
202104020609,14,91,13.4,2334.8,258.1,57.0
202104020610,15,105,17.4,4377.7,258.0,60.2
202104020611,16,120,19.3,1750.8,279.3,68.3
202104020612,15,105,9.2,5254.2,545.7,66.4
202105021001,16,120,9.0,9999.8,525.9,82.4
202105021002,16,120,9.3,5043.5,462.3,70.6
202105021003,18,153,15.9,9999.8,550.2,75.3
202105021004,14,91,12.8,4060.1,249.5,45.6
202105021005,16,120,11.2,3453.9,330.6,78.0
202105021006,13,78,15.4,3274.5,208.2,43.6
202105021007,14,91,13.1,2743.2,244.5,53.0
202105021008,11,55,9.2,1846.1,149.4,33.9
202105021009,10,45,10.7,1062.1,101.9,22.2
202105021010,18,153,26.3,2573.5,355.4,91.4
202105021011,18,153,10.3,9999.8,782.6,87.3
202105021012,16,120,36.2,3732.8,265.2,67.7
202107030601,16,120,22.0,7030.4,429.7,98.5
202107030602,16,120,10.6,4846.8,459.8,71.1
202107030603,16,120,14.3,5619.9,413.3,81.4
202107030604,16,120,16.3,2274.7,334.5,83.4
202107030605,15,105,23.0,1202.2,223.9,53.2
202107030606,8,28,10.0,459.3,53.6,16.2
202107030607,14,91,10.8,2764.3,293.5,57.6
202107030608,13,78,12.8,1085.7,191.5,45.3
202107030609,12,66,9.8,2339.4,169.5,38.6
202107030610,12,66,15.1,1378.5,141.2,40.9
202107030611,16,120,15.8,4769.1,379.8,65.8
202107030612,12,66,15.7,1320.7,158.2,36.7
202105021101,16,120,8.3,9771.1,554.6,76.8
202105021102,16,120,9.5,9999.8,708.6,71.7
202105021103,15,105,14.1,9999.8,476.1,44.8
202105021104,12,66,9.1,2268.3,217.5,32.1
202105021105,15,105,16.1,4436.7,345.7,49.8
202105021106,12,66,14.0,1400.1,140.6,34.9
202105021107,11,55,13.7,471.3,114.2,31.3
202105021108,15,105,15.2,4343.2,303.1,49.5
202105021109,16,120,19.9,8892.2,351.1,69.1
202105021110,11,55,11.6,1025.8,139.5,29.3
202105021111,16,120,12.5,5768.2,508.3,84.8
202105021112,16,120,29.8,2137.5,261.1,69.5
202107030701,15,105,11.4,2452.3,303.2,71.8
202107030702,16,120,18.4,3999.5,343.2,54.8
202107030703,11,55,9.9,1225.0,145.2,33.9
202107030704,18,153,13.5,7218.1,511.8,79.7
202107030705,10,45,10.8,755.2,111.8,24.4
202107030706,16,120,15.0,2480.9,581.5,91.6
202107030707,9,36,9.0,435.1,92.0,19.4
202107030708,16,120,17.2,2801.5,309.9,65.1
202107030709,10,45,12.8,635.4,94.7,22.9
202107030710,13,78,13.9,990.9,209.7,41.9
202107030711,18,153,12.2,9651.1,489.5,96.1
202107030712,16,120,16.1,2000.0,285.3,75.8
202105021201,16,120,12.4,9725.6,449.4,76.1
202105021202,16,120,10.7,9999.8,556.3,64.7
202105021203,16,120,7.9,9999.8,646.1,70.2
202105021204,18,153,15.4,9999.8,597.2,74.1
202105021205,16,120,19.0,7390.9,354.2,66.2
202105021206,16,120,14.3,9999.8,414.7,72.9
202105021207,11,55,7.4,2399.6,176.8,24.1
202105021208,8,28,7.6,386.9,62.9,14.8
202105021209,16,120,13.6,9874.4,364.4,64.3
202105021210,18,153,20.8,9999.8,438.1,78.4
202105021211,17,136,7.5,6343.9,573.0,82.9
202105021212,16,120,16.3,1982.4,310.7,66.8
202107030801,14,91,11.6,1807.5,294.9,65.6
202107030802,9,36,9.0,669.9,130.6,10.9
202107030803,16,120,11.2,4915.0,456.8,71.0
202107030804,11,55,6.3,1463.2,234.1,29.2
202107030805,16,120,16.0,4014.2,319.3,70.1
202107030806,11,55,15.7,804.2,123.8,22.1
202107030807,11,55,6.9,747.0,168.1,37.0
202107030808,12,66,9.3,1047.9,187.2,38.6
202107030809,16,120,8.5,2651.9,552.0,73.7
202107030810,18,153,30.2,3088.5,352.1,79.7
202107030811,8,28,5.9,799.4,97.5,8.8
202107030812,16,120,20.1,2488.0,274.1,71.4
202105030101,14,91,9.5,2495.5,271.0,56.9
202105030102,15,105,10.6,8987.2,435.4,57.8
202105030103,16,120,16.3,9999.8,601.5,63.8
202105030104,18,153,8.0,9999.8,877.5,82.9
202105030105,11,55,8.9,1910.7,174.5,18.6
202105030106,14,91,16.6,3694.5,248.9,50.0
202105030107,16,120,12.1,4889.9,422.0,74.2
202105030108,9,36,5.4,1875.2,217.5,21.0
202105030109,10,45,14.4,774.7,94.9,28.9
202105030110,14,91,18.9,1053.3,210.7,64.1
202105030111,16,120,16.2,2048.4,285.8,73.8
202105030112,16,120,17.4,5661.6,309.8,57.2
202107040101,16,120,14.6,5859.7,358.3,60.4
202107040102,16,120,7.1,3149.4,567.9,64.2
202107040103,16,120,13.2,9919.8,517.5,67.1
202107040104,18,153,20.8,3616.3,396.4,90.5
202107040105,12,66,12.8,1240.0,169.5,35.6
202107040106,13,78,14.2,1519.3,197.8,41.8
202107040107,12,66,16.8,853.3,137.1,35.2
202107040108,16,120,10.1,2867.1,480.8,77.6
202107040109,10,45,5.3,657.7,159.3,29.6
202107040110,16,120,14.5,3830.6,314.5,69.4
202107040111,13,78,16.8,1744.2,201.5,42.6
202107040112,16,120,15.8,2192.7,342.5,70.4
202105030201,16,120,7.6,9999.8,540.9,52.1
202105030202,16,120,8.9,9999.8,786.9,89.3
202105030203,16,120,10.4,9999.8,550.5,79.8
202105030204,18,153,10.5,9999.8,830.2,84.7
202105030205,13,78,14.3,1463.6,217.5,47.0
202105030206,15,105,24.8,7124.4,215.8,64.0
202105030207,16,120,17.4,9999.8,334.7,73.4
202105030208,18,153,15.7,9999.8,1021.7,86.4
202105030209,10,45,6.8,3456.4,147.8,25.9
202105030210,15,105,15.8,3850.1,296.2,58.3
202105030211,14,91,9.6,3969.1,372.1,59.2
202105030212,16,120,10.9,9999.8,596.0,73.5
202107040201,12,66,8.5,1808.3,220.3,39.3
202107040202,16,120,8.3,8046.6,563.5,70.1
202107040203,16,120,10.8,6494.0,479.5,76.3
202107040204,16,120,17.5,1934.6,263.8,75.0
202107040205,13,78,10.0,1519.9,281.4,44.9
202107040206,16,120,7.2,4973.4,583.0,74.4
202107040207,10,45,9.3,543.2,117.7,26.0
202107040208,8,28,7.4,351.2,66.8,12.6
202107040209,11,55,12.1,1274.4,147.9,34.2
202107040210,12,66,8.0,1199.5,201.0,45.9
202107040211,14,91,9.0,1800.3,287.7,51.9
202107040212,15,105,15.1,1875.9,272.5,66.1
202101010101,16,120,25.1,4125.3,310.6,76.3
202101010102,14,91,10.4,1335.5,252.3,59.3
202101010103,12,66,15.6,424.4,157.0,33.7
202101010104,15,105,13.7,3425.0,375.5,52.6
202101010105,13,78,10.6,1467.3,230.8,50.8
202101010106,14,91,15.1,2313.7,239.7,54.8
202101010107,12,66,22.4,757.0,101.6,46.7
202101010108,10,45,24.2,296.1,70.6,31.6
202101010109,14,91,22.4,1049.3,170.8,57.7
202101010110,8,28,8.1,333.0,74.2,12.5
202101010111,16,120,21.1,3912.3,267.0,65.7
202101010112,11,55,20.1,525.0,102.4,34.7
202105030301,14,91,7.5,3044.4,417.3,56.0
202105030302,16,120,10.7,6448.7,489.1,86.4
202105030303,16,120,12.0,9999.8,456.6,83.3
202105030304,16,120,21.6,9093.4,461.8,45.8
202105030305,18,153,10.1,6313.0,847.2,93.9
202105030306,16,120,10.4,9999.8,700.2,83.3
202105030307,12,66,12.8,1857.6,160.1,37.6
202105030308,15,105,14.3,9625.4,393.3,76.1
202105030309,9,36,10.3,457.5,85.6,18.0
202105030310,16,120,16.2,6879.8,462.6,83.4
202105030311,11,55,9.3,1028.4,140.6,27.1
202105030312,16,120,14.9,9999.8,286.6,77.6
202107040301,15,105,7.8,3879.9,486.4,52.7
202107040302,16,120,10.4,4167.9,518.3,73.9
202107040303,11,55,6.8,1975.0,241.4,39.1
202107040304,15,105,8.3,5508.6,470.4,62.2
202107040305,10,45,9.8,758.3,130.4,22.4
202107040306,18,153,14.5,7833.9,577.8,89.2
202107040307,15,105,18.5,1746.5,280.7,62.7
202107040308,7,21,5.0,388.8,52.2,12.6
202107040309,8,28,8.5,801.2,75.4,12.4
202107040310,16,120,12.8,4131.8,459.2,71.6
202107040311,11,55,9.4,1533.3,148.3,30.4
202107040312,13,78,15.5,590.0,188.6,45.3
202101010201,14,91,20.1,717.5,180.7,62.8
202101010202,12,66,13.5,647.7,156.2,41.5
202101010203,14,91,16.4,2450.7,243.3,54.0
202101010204,12,66,17.1,703.2,139.7,34.3
202101010205,13,78,15.7,1159.6,187.2,42.0
202101010206,13,78,17.5,1455.8,176.0,37.8
202101010207,12,66,15.3,805.5,152.7,32.1
202101010208,14,91,18.1,825.0,210.1,43.2
202101010209,16,120,11.8,9999.9,373.2,66.3
202101010210,13,78,17.5,1079.6,187.0,45.6
202101010211,16,120,14.5,2789.6,306.0,71.5
202101010212,10,45,10.3,412.8,105.5,27.2
202105030401,15,105,10.6,5537.8,416.3,61.1
202105030402,16,120,16.2,3524.8,342.3,71.0
202105030403,16,120,14.4,6457.8,448.9,60.5
202105030404,18,153,14.6,8892.3,521.3,68.6
202105030405,8,28,8.9,490.2,67.6,15.4
202105030406,18,153,10.7,9999.8,752.4,89.1
202105030407,16,120,19.0,1555.7,268.2,77.9
202105030408,10,45,7.6,1584.6,133.0,25.0
202105030409,16,120,19.5,7907.3,352.9,57.4
202105030410,16,120,21.4,3775.4,249.5,67.5
202105030411,18,153,23.6,3333.3,379.4,101.7
202105030412,10,45,7.2,1579.7,119.3,24.7
202107040401,14,91,12.5,3493.3,271.1,51.2
202107040402,16,120,8.7,6638.9,541.1,67.2
202107040403,16,120,11.0,5376.9,450.7,70.5
202107040404,16,120,8.2,4234.1,748.5,92.5
202107040405,9,36,7.3,1147.4,115.0,13.0
202107040406,14,91,5.9,2434.7,349.7,50.5
202107040407,12,66,10.1,1888.2,206.3,41.3
202107040408,13,78,15.6,2484.0,186.8,48.2
202107040409,15,105,8.4,6474.6,412.5,55.1
202107040410,11,55,14.2,1416.1,126.0,28.1
202107040411,16,120,14.4,2336.9,350.4,65.1
202107040412,10,45,7.4,882.3,131.1,22.0
202101010301,16,120,13.3,4230.6,364.7,70.6
202101010302,13,78,14.2,864.2,170.5,37.0
202101010303,13,78,13.4,852.0,185.1,51.2
202101010304,12,66,13.0,1193.7,147.0,32.0
202101010305,12,66,32.0,706.1,106.5,41.6
202101010306,8,28,6.5,339.7,61.4,15.4
202101010307,14,91,15.8,1822.9,226.6,47.0
202101010308,12,66,15.7,788.0,134.1,37.6
202101010309,10,45,10.1,382.6,102.7,26.8
202101010310,8,28,7.1,333.3,73.6,16.3
202101010311,10,45,12.2,368.1,88.5,23.8
202101010312,15,105,12.8,4251.1,350.3,62.5
202105030501,9,36,7.2,695.9,107.0,18.1
202105030502,13,78,12.7,3957.1,220.7,46.5
202105030503,16,120,10.5,9999.8,500.8,70.2
202105030504,14,91,15.6,6554.9,279.1,58.6
202105030505,16,120,13.0,2639.0,414.0,85.4
202105030506,16,120,15.8,9999.8,421.2,63.1
202105030507,16,120,10.3,6909.5,511.9,81.5
202105030508,8,28,6.5,605.8,84.1,12.3
202105030509,12,66,8.3,2760.0,218.8,34.8
202105030510,13,78,16.4,2797.5,242.3,30.9
202105030511,16,120,13.8,3214.4,395.9,72.8
202105030512,16,120,17.4,5270.7,435.6,62.1
202109030101,12,66,7.7,1334.4,220.8,29.8
202109030102,9,36,9.5,545.3,94.6,20.6
202109030103,15,105,8.9,2514.1,430.9,70.7
202109030104,9,36,11.4,504.4,77.9,24.1
202109030105,16,120,19.2,2398.6,334.7,81.7
202109030106,15,105,11.5,3499.3,339.2,63.3
202109030107,16,120,16.6,2644.4,336.3,68.9
202109030108,8,28,5.6,671.7,93.5,11.3
202109030109,7,21,7.3,374.0,44.4,13.4
202109030110,16,120,18.9,3230.6,299.5,60.1
202109030111,16,120,12.6,5236.3,501.8,62.3
202109030112,13,78,7.1,1987.6,292.5,36.9
202101010401,16,120,11.8,2482.1,333.5,78.2
202101010402,12,66,9.6,1643.8,198.6,33.0
202101010403,11,55,20.4,438.8,102.5,37.0
202101010404,11,55,13.5,808.6,133.8,31.7
202101010405,16,120,17.7,3963.2,336.2,60.4
202101010406,11,55,7.3,748.5,150.7,34.1
202101010407,12,66,14.5,969.9,158.8,34.1
202101010408,12,66,17.1,808.9,142.5,43.7
202101010409,14,91,13.6,1511.2,212.4,61.1
202101010410,11,55,20.1,602.6,97.3,34.1
202101010411,16,120,23.6,6405.1,291.7,53.9
202101010412,10,45,14.0,591.9,111.7,24.5
202105030601,10,45,14.3,874.8,113.7,25.4
202105030602,14,91,14.6,3132.4,301.0,57.8
202105030603,16,120,13.5,3395.9,424.8,70.0
202105030604,16,120,13.9,4743.5,369.1,68.5
202105030605,16,120,15.7,9999.8,402.1,72.6
202105030606,16,120,10.7,9999.8,535.7,66.0
202105030607,16,120,10.6,9999.8,479.2,82.6
202105030608,9,36,10.9,762.1,87.8,18.4
202105030609,11,55,18.1,1278.3,135.5,27.8
202105030610,16,120,15.0,1954.1,313.9,69.7
202105030611,16,120,26.0,2247.9,272.3,72.8
202105030612,16,120,14.6,2870.2,361.1,73.2
202109030201,16,120,25.1,8175.0,374.2,70.2
202109030202,16,120,17.4,4860.4,361.6,74.3
202109030203,18,153,14.9,9999.8,724.1,82.2
202109030204,11,55,12.3,1672.8,165.1,27.5
202109030205,7,21,5.7,425.4,69.8,8.4
202109030206,17,136,16.5,4017.7,409.9,82.9
202109030207,16,120,27.7,4590.1,291.3,72.3
202109030208,11,55,9.4,1334.1,174.7,34.7
202109030209,15,105,12.6,6008.0,423.9,68.6
202109030210,18,153,17.3,2801.8,436.5,88.1
202109030211,16,120,27.8,3064.9,279.7,65.2
202109030212,16,120,18.0,3720.4,347.4,54.0
202101010501,14,91,8.1,2365.5,365.2,58.2
202101010502,12,66,19.0,965.5,139.1,39.0
202101010503,10,45,9.1,561.5,120.3,41.3
202101010504,14,91,9.6,1917.4,276.0,53.3
202101010505,8,28,10.6,340.3,66.0,17.0
202101010506,13,78,11.8,2374.0,235.1,40.4
202101010507,12,66,11.9,1536.1,182.0,38.9
202101010508,14,91,27.2,675.6,160.6,59.0
202101010509,15,105,10.6,3940.7,362.7,52.2
202101010510,14,91,25.4,1657.2,196.5,48.6
202101010511,14,91,34.8,1254.1,135.9,61.8
202101010512,12,66,24.3,547.3,119.6,41.7
202105030701,8,28,5.8,614.4,96.4,13.6
202105030702,16,120,10.2,3514.5,439.2,86.1
202105030703,16,120,13.7,4808.3,406.8,76.9
202105030704,16,120,14.5,9999.8,415.4,62.2
202105030705,10,45,8.7,799.2,154.5,23.5
202105030706,16,120,7.5,8514.7,584.0,75.9
202105030707,14,91,8.9,3389.9,334.1,49.3
202105030708,14,91,15.4,1429.7,203.7,52.9
202105030709,16,120,24.8,1249.8,248.9,82.6
202105030710,16,120,10.0,4033.5,459.9,79.0
202105030711,8,28,5.6,752.5,87.1,16.5
202105030712,14,91,9.2,6793.9,332.2,55.6
202109030301,10,45,9.7,1025.0,112.3,23.0
202109030302,16,120,12.3,6506.4,509.5,69.9
202109030303,16,120,22.2,1703.6,267.6,71.4
202109030304,15,105,8.9,8177.2,610.0,73.5
202109030305,17,136,10.2,3438.1,501.3,85.8
202109030306,16,120,9.9,3666.3,488.9,74.0
202109030307,10,45,10.8,895.6,102.8,24.6
202109030308,12,66,8.1,1089.3,215.4,36.0
202109030309,7,21,5.5,311.6,59.2,11.5
202109030310,10,45,13.4,529.0,84.9,23.5
202109030311,16,120,24.9,2582.7,300.5,55.2
202109030312,16,120,15.7,2367.4,325.4,74.8
202101010601,16,120,14.0,3335.0,392.2,65.5
202101010602,11,55,9.3,931.5,151.2,28.1
202101010603,12,66,15.1,528.9,136.3,36.6
202101010604,14,91,16.6,1520.9,196.6,68.4
202101010605,10,45,10.8,656.9,95.7,26.7
202101010606,13,78,11.2,1338.0,237.2,44.9
202101010607,14,91,12.9,2341.7,229.4,43.9
202101010608,13,78,14.4,1022.1,177.8,49.8
202101010609,14,91,19.6,2152.5,208.2,54.9
202101010610,10,45,18.1,290.2,81.8,28.4
202101010611,10,45,10.6,397.1,107.2,26.0
202101010612,16,120,25.3,2319.1,239.4,70.4
202105030801,15,105,12.0,9999.8,438.7,58.8
202105030802,13,78,9.4,1857.1,219.1,39.8
202105030803,16,120,16.8,5238.5,356.9,65.5
202105030804,14,91,11.8,4226.7,289.2,50.6
202105030805,16,120,21.9,5901.1,236.4,75.6
202105030806,15,105,10.8,4713.2,329.4,57.4
202105030807,15,105,15.2,8289.1,352.3,49.6
202105030808,13,78,11.2,3103.2,268.1,38.0
202105030809,11,55,22.0,667.4,92.7,31.3
202105030810,15,105,16.7,3166.4,223.0,65.7
202105030811,16,120,13.4,4256.3,382.0,73.4
202105030812,16,120,32.2,2265.9,275.6,54.9
202109030401,16,120,13.2,9999.8,464.6,66.4
202109030402,18,153,15.3,8380.5,525.8,86.4
202109030403,13,78,6.0,2808.1,356.8,31.9
202109030404,16,120,12.6,4241.8,383.1,67.5
202109030405,11,55,9.8,913.5,149.9,31.8
202109030406,13,78,17.1,1443.8,174.5,35.4
202109030407,11,55,13.0,877.0,121.4,32.7
202109030408,9,36,7.1,647.4,94.6,18.5
202109030409,12,66,17.6,943.2,161.1,29.9
202109030410,16,120,17.7,6302.3,415.3,65.5
202109030411,13,78,6.2,3489.9,424.8,42.1
202109030412,13,78,12.1,1500.5,189.3,45.3
202102010101,10,45,9.0,651.3,101.8,19.8
202102010102,12,66,16.8,469.2,148.1,41.0
202102010103,12,66,9.3,1796.7,201.8,36.7
202102010104,12,66,15.2,1260.2,134.1,29.7
202102010105,10,45,13.9,652.5,107.0,23.1
202102010106,16,120,16.9,4598.1,313.1,65.1
202102010107,16,120,17.2,3518.6,315.0,63.7
202102010108,12,66,11.0,669.1,161.3,34.8
202102010109,13,78,13.3,1669.6,199.8,47.0
202102010110,13,78,15.7,2157.6,173.4,43.1
202102010111,14,91,15.9,2026.4,241.7,48.0
202102010112,11,55,15.8,602.3,121.9,27.9
202103010101,14,91,14.6,2772.0,259.6,42.3
202103010102,14,91,13.3,3015.8,275.1,47.7
202103010103,15,105,12.3,4680.3,351.6,61.7
202103010104,12,66,12.7,1326.0,177.4,33.8
202103010105,13,78,7.9,3322.0,281.5,42.2
202103010106,15,105,13.8,9999.8,444.5,51.9
202103010107,16,120,10.2,5798.4,461.4,78.7
202103010108,8,28,8.5,488.2,68.2,12.3
202103010109,10,45,8.7,1787.5,134.7,24.1
202103010110,13,78,14.3,1012.0,183.2,45.8
202103010111,16,120,21.5,1670.3,255.6,69.2
202103010112,16,120,12.7,3022.4,430.3,64.9
202110030101,7,21,3.5,243.9,70.1,13.7
202110030102,16,120,15.8,5156.2,308.5,71.8
202110030103,16,120,10.6,9056.5,493.7,75.4
202110030104,16,120,9.7,5917.9,554.0,82.0
202110030105,16,120,10.4,5999.5,434.2,73.9
202110030106,9,36,6.7,402.3,104.8,16.7
202110030107,18,153,7.7,9999.8,752.8,96.5
202110030108,7,21,7.7,426.5,54.6,9.8
202110030109,14,91,20.9,1602.7,199.5,48.7
202110030110,11,55,26.2,776.8,80.5,36.2
202110030111,16,120,8.0,3203.1,498.0,84.6
202110030112,14,91,13.6,1801.7,245.7,45.7
202102010201,12,66,10.3,1640.7,219.5,40.4
202102010202,10,45,6.1,669.5,164.7,25.4
202102010203,12,66,13.4,1782.1,217.9,42.8
202102010204,16,120,18.3,4839.7,373.1,82.0
202102010205,14,91,8.9,1567.9,338.7,63.5
202102010206,13,78,12.8,1235.5,199.2,49.5
202102010207,12,66,26.5,1206.3,117.3,39.7
202102010208,11,55,25.0,441.8,95.7,35.1
202102010209,16,120,13.6,4649.5,344.4,72.7
202102010210,11,55,13.4,377.8,102.7,37.4
202102010211,11,55,10.2,953.5,137.1,31.6
202102010212,9,36,12.2,979.7,98.4,17.4
202103010201,9,36,7.0,1093.6,129.2,19.1
202103010202,16,120,14.8,4296.6,404.5,74.5
202103010203,15,105,11.4,9999.8,504.3,52.5
202103010204,16,120,16.2,7769.1,387.4,57.1
202103010205,16,120,19.7,9999.8,361.2,55.4
202103010206,14,91,12.1,5833.3,288.3,47.7
202103010207,15,105,13.9,5663.0,424.4,72.4
202103010208,16,120,14.7,7646.7,385.5,72.8
202103010209,15,105,19.5,3405.9,275.4,58.8
202103010210,12,66,16.8,1867.6,173.3,30.9
202103010211,16,120,40.0,2182.8,230.8,70.9
202103010212,15,105,14.9,8201.1,323.4,62.6
202110030201,6,15,4.2,329.3,41.8,7.9
202110030202,18,153,13.7,7742.1,627.0,99.3
202110030203,14,91,16.6,2145.9,218.1,51.2
202110030204,16,120,7.2,7551.7,583.8,76.2
202110030205,8,28,4.5,729.2,106.5,10.2
202110030206,12,66,7.8,723.8,234.1,39.7
202110030207,8,28,6.1,513.7,75.4,13.3
202110030208,16,120,17.8,4888.9,303.7,70.9
202110030209,7,21,5.8,541.0,67.4,11.2
202110030210,7,21,4.3,365.5,65.8,15.7
202110030211,13,78,10.9,1797.1,238.8,34.9
202110030212,8,28,8.4,216.9,56.9,17.1
202102010301,9,36,11.0,556.8,91.3,18.4
202102010302,12,66,13.5,762.1,162.9,45.6
202102010303,16,120,15.1,6111.1,281.2,66.0
202102010304,14,91,10.9,2519.1,327.4,68.3
202102010305,11,55,14.6,886.9,128.0,29.7
202102010306,16,120,17.2,7313.1,448.2,64.2
202102010307,14,91,17.6,2042.3,202.2,45.0
202102010308,15,105,29.5,1525.0,192.8,58.2
202102010309,12,66,34.3,658.3,95.0,47.5
202102010310,13,78,21.3,1478.2,171.7,42.5
202102010311,14,91,20.4,1230.9,197.7,58.4
202102010312,13,78,12.3,1804.1,212.5,31.0
202103010301,11,55,17.5,1192.7,118.1,27.7
202103010302,12,66,13.3,3770.7,155.5,38.9
202103010303,16,120,12.3,8409.0,373.6,76.5
202103010304,15,105,14.0,9999.8,367.0,42.4
202103010305,12,66,19.4,808.7,131.6,44.6
202103010306,14,91,10.9,3720.4,298.2,62.0
202103010307,16,120,11.2,7068.3,450.9,70.8
202103010308,14,91,24.7,2228.9,178.2,52.3
202103010309,8,28,5.4,441.3,88.6,16.3
202103010310,15,105,8.9,4418.1,495.8,72.0
202103010311,13,78,18.5,1508.8,192.5,41.6
202103010312,14,91,16.8,3827.2,214.1,49.3
202110030301,11,55,12.3,946.5,138.0,33.9
202110030302,16,120,5.9,3179.2,765.7,85.5
202110030303,14,91,20.1,1493.3,199.4,52.3
202110030304,7,21,4.6,469.2,57.2,12.9
202110030305,7,21,9.1,148.4,40.3,14.7
202110030306,16,120,13.8,4035.5,447.9,58.9
202110030307,18,153,16.1,6362.2,530.5,87.3
202110030308,14,91,14.7,2428.6,218.3,50.8
202110030309,13,78,10.8,1589.9,261.1,57.4
202110030310,14,91,12.9,1737.2,228.7,45.0
202110030311,7,21,9.9,154.5,33.6,15.5
202110030312,14,91,8.6,2403.4,312.1,47.7
202102010401,12,66,12.3,813.9,164.4,33.4
202102010402,16,120,14.8,5172.7,343.1,80.7
202102010403,16,120,17.2,8659.5,423.1,66.7
202102010404,14,91,12.8,2177.7,248.4,51.9
202102010405,12,66,15.8,752.8,153.3,35.9
202102010406,12,66,17.7,963.2,165.1,38.3
202102010407,16,120,37.4,2903.7,205.3,67.7
202102010408,14,91,21.0,1626.5,234.1,50.8
202102010409,14,91,17.7,2078.1,240.8,59.6
202102010410,9,36,6.0,604.0,103.7,20.2
202102010411,16,120,12.6,3429.8,383.0,75.5
202102010412,13,78,31.6,1235.9,132.3,47.4
202103010401,13,78,20.0,3443.1,292.3,33.5
202103010402,15,105,12.6,9999.8,479.6,53.5
202103010403,16,120,12.2,9999.8,411.5,71.4
202103010404,16,120,11.1,9999.8,610.4,73.1
202103010405,11,55,15.1,825.5,124.7,29.7
202103010406,11,55,8.9,2515.1,170.1,31.8
202103010407,16,120,8.9,5686.8,430.1,71.8
202103010408,14,91,10.7,1663.3,271.0,57.7
202103010409,14,91,11.8,3282.2,272.4,61.6
202103010410,15,105,9.9,2651.5,371.6,65.5
202103010411,16,120,22.8,3713.2,247.7,64.2
202103010412,16,120,16.3,9522.9,284.1,65.1
202110030401,9,36,15.8,335.8,73.4,20.6
202110030402,16,120,18.7,2978.1,311.1,72.1
202110030403,16,120,7.6,7573.2,620.1,69.7
202110030404,16,120,19.0,6490.4,341.6,59.9
202110030405,8,28,9.4,372.2,65.2,12.3
202110030406,8,28,6.6,582.1,85.8,10.8
202110030407,16,120,12.5,4520.4,431.5,63.7
202110030408,13,78,13.2,1627.2,189.1,33.3
202110030409,10,45,14.1,593.2,89.7,24.0
202110030410,8,28,7.4,312.9,72.8,14.4
202110030411,16,120,14.7,3811.3,339.2,87.8
202110030412,9,36,11.5,670.8,86.5,23.1
202102010501,9,36,9.4,918.9,105.4,12.8
202102010502,14,91,24.1,1594.9,222.9,43.8
202102010503,16,120,17.5,4831.9,305.2,76.0
202102010504,14,91,12.8,1183.0,240.6,60.8
202102010505,5,10,4.4,41.2,18.7,7.4
202102010506,16,120,9.4,5913.7,498.8,78.4
202102010507,12,66,16.5,1001.2,147.2,37.7
202102010508,11,55,9.1,1171.6,143.2,26.4
202102010509,16,120,14.5,3955.1,337.7,62.7
202102010510,14,91,18.2,1194.1,200.7,46.5
202102010511,11,55,12.7,866.4,124.1,30.0
202102010512,13,78,18.7,1291.6,157.7,40.4
202103010501,14,91,11.1,2074.6,264.5,49.0
202103010502,15,105,18.9,5511.0,332.4,48.1
202103010503,15,105,18.7,9999.8,451.8,53.2
202103010504,14,91,15.4,2402.8,284.3,45.0
202103010505,13,78,10.6,1130.0,219.0,44.6
202103010506,16,120,12.3,9999.8,489.0,81.9
202103010507,16,120,12.5,8882.0,470.9,59.3
202103010508,16,120,13.0,4383.8,375.2,64.9
202103010509,16,120,15.9,2971.8,330.8,69.3
202103010510,16,120,29.2,8341.3,256.1,64.7
202103010511,15,105,30.7,1086.2,191.4,54.1
202103010512,16,120,14.8,9999.8,316.8,69.9
202110030501,8,28,8.6,548.4,90.6,11.9
202110030502,16,120,7.6,9999.8,568.4,80.8
202110030503,18,153,18.4,8090.0,456.1,87.7
202110030504,14,91,15.7,1736.2,218.4,50.3
202110030505,8,28,11.3,204.6,62.2,12.7
202110030506,11,55,8.5,710.5,158.6,33.7
202110030507,16,120,13.8,9999.8,485.4,69.9
202110030508,15,105,14.9,6997.2,336.6,51.2
202110030509,18,153,13.6,6268.3,546.8,102.5
202110030510,14,91,14.2,1588.3,230.0,55.0
202110030511,10,45,13.6,393.1,89.1,29.5
202110030512,14,91,19.9,1127.6,187.5,53.6
202102010601,12,66,11.9,1750.5,179.2,34.5
202102010602,14,91,13.7,1498.3,213.2,57.4
202102010603,12,66,13.9,1148.2,154.9,31.3
202102010604,14,91,18.7,1660.5,223.8,42.7
202102010605,9,36,12.8,328.3,81.0,21.1
202102010606,16,120,13.8,2433.3,339.5,79.6
202102010607,11,55,14.9,1211.0,98.0,35.1
202102010608,13,78,24.3,1710.1,150.9,44.7
202102010609,13,78,14.5,1921.8,218.6,44.0
202102010610,9,36,9.3,364.1,112.1,21.2
202102010611,16,120,22.1,1613.2,257.9,75.7
202102010612,13,78,11.7,2078.7,239.5,44.3
202103010601,11,55,6.5,2145.9,277.5,34.1
